epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,118.43,99.17,441.4,99.76,600338,103,3,1,1,64
1,117.6,98.0,439.62,99.5,600338,103,3,1,1,64
2,116.86,96.98,437.38,99.17,600338,103,3,1,1,64
3,115.97,95.93,434.55,98.75,600338,103,3,1,1,64
4,114.75,95.0,430.88,98.2,600338,103,3,1,1,64
5,113.29,93.82,425.93,97.46,600338,103,3,1,1,64
6,111.47,93.07,418.93,96.4,600338,103,3,1,1,64
7,108.46,91.87,409.13,94.91,600338,103,3,1,1,64
8,104.14,90.64,395.53,92.79,600338,103,3,1,1,64
9,100.24,88.76,377.6,89.85,600338,103,3,1,1,64
10,92.3,86.8,355.07,85.9,600338,103,3,1,1,64
11,84.67,84.45,328.64,80.84,600338,103,3,1,1,64
12,74.52,80.58,299.25,74.56,600338,103,3,1,1,64
13,65.39,75.77,268.26,67.04,600338,103,3,1,1,64
14,53.03,68.52,237.41,58.48,600338,103,3,1,1,64
15,43.03,61.59,209.08,50.02,600338,103,3,1,1,64
16,33.67,53.76,184.0,45.67,600338,103,3,1,1,64
17,28.32,50.39,162.55,42.8,600338,103,3,1,1,64
18,25.12,53.4,144.71,41.36,600338,103,3,1,1,64
19,23.44,57.45,130.07,40.73,600338,103,3,1,1,64
20,25.32,63.72,117.94,41.04,600338,103,3,1,1,64
21,27.84,70.64,108.4,41.05,600338,103,3,1,1,64
22,29.57,72.06,101.86,40.48,600338,103,3,1,1,64
23,27.85,71.86,97.85,39.35,600338,103,3,1,1,64
24,27.44,72.53,96.1,38.09,600338,103,3,1,1,64
