epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,127.64,100.66,3013.63,99.96,601012,103,3,1,1,64
1,127.29,99.79,3011.14,99.92,601012,103,3,1,1,64
2,127.0,98.82,3008.56,99.87,601012,103,3,1,1,64
3,126.73,98.24,3005.94,99.83,601012,103,3,1,1,64
4,126.44,97.37,3003.36,99.79,601012,103,3,1,1,64
5,126.04,96.39,3000.59,99.74,601012,103,3,1,1,64
6,125.74,95.16,2997.75,99.69,601012,103,3,1,1,64
7,125.19,93.84,2994.68,99.64,601012,103,3,1,1,64
8,124.6,92.23,2991.27,99.58,601012,103,3,1,1,64
9,123.98,90.22,2987.46,99.52,601012,103,3,1,1,64
10,123.11,87.85,2983.31,99.45,601012,103,3,1,1,64
11,122.28,85.06,2978.77,99.37,601012,103,3,1,1,64
12,121.17,81.77,2973.73,99.29,601012,103,3,1,1,64
13,120.13,78.63,2968.13,99.2,601012,103,3,1,1,64
14,119.12,76.23,2961.77,99.09,601012,103,3,1,1,64
15,116.66,72.68,2954.51,98.97,601012,103,3,1,1,64
16,114.52,70.87,2946.19,98.83,601012,103,3,1,1,64
17,112.18,69.77,2936.62,98.67,601012,103,3,1,1,64
18,109.36,68.42,2925.53,98.48,601012,103,3,1,1,64
19,106.79,73.55,2912.51,98.26,601012,103,3,1,1,64
20,101.93,79.6,2897.06,98.0,601012,103,3,1,1,64
21,98.07,87.12,2878.82,97.69,601012,103,3,1,1,64
22,93.12,99.35,2854.69,97.28,601012,103,3,1,1,64
23,87.47,109.97,2822.32,96.72,601012,103,3,1,1,64
24,82.31,128.39,2777.89,95.94,601012,103,3,1,1,64
25,79.25,154.43,2717.49,94.88,601012,103,3,1,1,64
26,76.74,172.21,2639.63,93.49,601012,103,3,1,1,64
27,73.93,197.46,2546.24,91.79,601012,103,3,1,1,64
28,70.53,207.0,2442.79,89.87,601012,103,3,1,1,64
29,66.31,219.36,2335.11,87.82,601012,103,3,1,1,64
30,65.73,233.18,2231.39,85.79,601012,103,3,1,1,64
31,63.24,233.67,2136.5,83.88,601012,103,3,1,1,64
32,57.64,219.51,2051.6,82.12,601012,103,3,1,1,64
33,59.39,203.37,1978.8,80.58,601012,103,3,1,1,64
34,55.05,175.27,1914.77,79.18,601012,103,3,1,1,64
35,46.89,140.57,1856.61,77.89,601012,103,3,1,1,64
36,44.68,107.21,1801.26,76.64,601012,103,3,1,1,64
37,43.37,77.93,1746.94,75.39,601012,103,3,1,1,64
38,39.7,57.78,1693.15,74.13,601012,103,3,1,1,64
39,36.68,50.37,1639.77,72.87,601012,103,3,1,1,64
40,36.37,56.32,1586.67,71.59,601012,103,3,1,1,64
41,37.91,61.14,1534.09,70.31,601012,103,3,1,1,64
42,35.22,65.39,1482.6,69.03,601012,103,3,1,1,64
43,32.21,66.33,1432.42,67.76,601012,103,3,1,1,64
44,30.97,66.88,1383.44,66.51,601012,103,3,1,1,64
45,31.39,68.33,1336.21,65.28,601012,103,3,1,1,64
46,27.8,65.6,1290.9,64.07,601012,103,3,1,1,64
47,26.7,63.0,1247.75,62.91,601012,103,3,1,1,64
48,27.63,61.34,1207.43,61.81,601012,103,3,1,1,64
49,25.67,59.23,1169.3,60.74,601012,103,3,1,1,64
