epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,246.66,100.03,113.61,100.15,002186,103,3,1,1,64
1,245.74,99.87,113.4,100.05,002186,103,3,1,1,64
2,244.85,99.7,113.21,99.96,002186,103,3,1,1,64
3,243.94,99.54,113.04,99.87,002186,103,3,1,1,64
4,242.84,99.34,112.89,99.8,002186,103,3,1,1,64
5,241.47,99.1,112.76,99.73,002186,103,3,1,1,64
6,240.27,98.88,112.64,99.67,002186,103,3,1,1,64
7,238.11,98.51,112.53,99.62,002186,103,3,1,1,64
8,236.51,98.21,112.44,99.58,002186,103,3,1,1,64
9,233.48,97.68,112.36,99.54,002186,103,3,1,1,64
10,231.27,97.28,112.3,99.51,002186,103,3,1,1,64
11,226.88,96.53,112.25,99.49,002186,103,3,1,1,64
12,221.71,95.58,112.22,99.47,002186,103,3,1,1,64
13,217.29,94.77,112.2,99.46,002186,103,3,1,1,64
14,212.13,93.72,112.19,99.46,002186,103,3,1,1,64
15,204.08,92.3,112.2,99.46,002186,103,3,1,1,64
16,195.16,90.57,112.24,99.48,002186,103,3,1,1,64
17,188.14,88.97,112.28,99.5,002186,103,3,1,1,64
18,178.64,86.86,112.35,99.53,002186,103,3,1,1,64
19,166.7,84.3,112.44,99.57,002186,103,3,1,1,64
20,156.71,81.57,112.53,99.61,002186,103,3,1,1,64
21,144.04,78.42,112.58,99.63,002186,103,3,1,1,64
22,133.76,75.23,112.54,99.6,002186,103,3,1,1,64
23,121.36,71.47,112.36,99.5,002186,103,3,1,1,64
24,109.57,67.57,111.95,99.29,002186,103,3,1,1,64
