epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,543.09,99.95,478.77,99.83,001218,103,3,1,1,64
1,541.29,99.79,478.07,99.76,001218,103,3,1,1,64
2,539.82,99.65,477.21,99.67,001218,103,3,1,1,64
3,537.61,99.45,476.23,99.57,001218,103,3,1,1,64
4,536.07,99.3,475.1,99.45,001218,103,3,1,1,64
5,534.24,99.14,473.81,99.32,001218,103,3,1,1,64
6,530.68,98.83,472.38,99.17,001218,103,3,1,1,64
7,529.63,98.72,470.8,99.0,001218,103,3,1,1,64
8,524.81,98.28,469.04,98.82,001218,103,3,1,1,64
9,520.67,97.88,467.05,98.61,001218,103,3,1,1,64
10,515.41,97.38,464.82,98.37,001218,103,3,1,1,64
11,509.13,96.9,462.36,98.11,001218,103,3,1,1,64
12,503.9,96.41,459.62,97.82,001218,103,3,1,1,64
13,496.5,95.73,456.59,97.5,001218,103,3,1,1,64
14,484.12,94.52,453.17,97.13,001218,103,3,1,1,64
15,479.66,94.11,449.29,96.72,001218,103,3,1,1,64
16,464.25,92.68,444.99,96.25,001218,103,3,1,1,64
17,449.9,91.22,440.12,95.73,001218,103,3,1,1,64
18,440.7,90.22,434.65,95.13,001218,103,3,1,1,64
19,421.57,88.26,428.58,94.47,001218,103,3,1,1,64
20,400.15,86.11,421.73,93.71,001218,103,3,1,1,64
21,379.9,84.11,413.88,92.84,001218,103,3,1,1,64
22,371.07,82.98,404.97,91.84,001218,103,3,1,1,64
23,338.52,79.27,394.7,90.67,001218,103,3,1,1,64
24,338.1,78.93,382.75,89.29,001218,103,3,1,1,64
