epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,53.61,100.14,55.25,99.66,002381,103,3,1,1,64
1,53.16,99.65,54.96,99.41,002381,103,3,1,1,64
2,52.73,99.2,54.63,99.12,002381,103,3,1,1,64
3,52.27,98.75,54.23,98.78,002381,103,3,1,1,64
4,51.82,98.39,53.75,98.36,002381,103,3,1,1,64
5,51.12,97.75,53.17,97.86,002381,103,3,1,1,64
6,50.5,97.23,52.46,97.25,002381,103,3,1,1,64
7,49.63,96.52,51.62,96.52,002381,103,3,1,1,64
8,48.6,95.82,50.62,95.63,002381,103,3,1,1,64
9,47.58,95.09,49.44,94.58,002381,103,3,1,1,64
10,46.19,94.13,48.04,93.31,002381,103,3,1,1,64
11,44.86,93.12,46.37,91.78,002381,103,3,1,1,64
12,42.86,91.61,44.4,89.92,002381,103,3,1,1,64
13,40.77,90.28,42.07,87.66,002381,103,3,1,1,64
14,38.86,88.5,39.35,84.89,002381,103,3,1,1,64
15,35.62,86.13,36.2,81.52,002381,103,3,1,1,64
16,32.99,83.74,32.65,77.43,002381,103,3,1,1,64
17,29.85,81.12,28.74,72.52,002381,103,3,1,1,64
18,27.11,77.86,24.6,66.7,002381,103,3,1,1,64
19,23.16,73.6,20.4,59.87,002381,103,3,1,1,64
20,20.12,68.89,16.37,52.02,002381,103,3,1,1,64
21,17.77,64.78,12.78,43.59,002381,103,3,1,1,64
22,14.89,59.98,9.89,36.13,002381,103,3,1,1,64
23,13.14,57.0,7.88,31.71,002381,103,3,1,1,64
24,11.31,54.92,6.85,30.69,002381,103,3,1,1,64
25,10.26,52.48,6.7,32.37,002381,103,3,1,1,64
26,9.99,51.21,7.17,33.92,002381,103,3,1,1,64
27,9.22,50.49,7.85,34.77,002381,103,3,1,1,64
28,9.13,48.03,8.42,34.7,002381,103,3,1,1,64
29,9.09,45.45,8.62,34.69,002381,103,3,1,1,64
30,7.85,38.38,8.4,34.68,002381,103,3,1,1,64
31,6.07,30.15,7.85,33.72,002381,103,3,1,1,64
32,5.26,27.22,6.97,32.01,002381,103,3,1,1,64
33,5.75,29.79,5.84,29.59,002381,103,3,1,1,64
34,4.84,32.94,4.61,26.35,002381,103,3,1,1,64
35,4.61,32.1,3.46,22.63,002381,103,3,1,1,64
36,4.83,34.0,2.44,18.71,002381,103,3,1,1,64
37,3.97,31.77,1.67,15.03,002381,103,3,1,1,64
38,3.95,28.61,1.13,12.24,002381,103,3,1,1,64
39,4.03,27.29,0.82,10.47,002381,103,3,1,1,64
40,3.6,24.47,0.68,9.58,002381,103,3,1,1,64
41,3.46,22.96,0.64,9.54,002381,103,3,1,1,64
42,3.47,21.19,0.67,9.67,002381,103,3,1,1,64
43,3.55,20.22,0.72,9.78,002381,103,3,1,1,64
44,4.27,20.57,0.74,9.81,002381,103,3,1,1,64
45,4.37,19.64,0.73,9.76,002381,103,3,1,1,64
46,4.2,19.55,0.7,9.66,002381,103,3,1,1,64
47,4.2,19.32,0.66,9.52,002381,103,3,1,1,64
48,3.91,18.87,0.63,9.4,002381,103,3,1,1,64
49,4.25,19.51,0.62,9.3,002381,103,3,1,1,64
