epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,482.68,99.92,531.68,99.9,002779,103,3,1,1,64
1,481.41,99.76,530.85,99.81,002779,103,3,1,1,64
2,480.28,99.63,530.0,99.72,002779,103,3,1,1,64
3,479.01,99.48,529.06,99.62,002779,103,3,1,1,64
4,477.77,99.32,528.0,99.51,002779,103,3,1,1,64
5,476.05,99.12,526.78,99.38,002779,103,3,1,1,64
6,474.33,98.93,525.39,99.23,002779,103,3,1,1,64
7,472.0,98.65,523.81,99.07,002779,103,3,1,1,64
8,469.28,98.37,522.03,98.88,002779,103,3,1,1,64
9,467.24,98.05,519.99,98.66,002779,103,3,1,1,64
10,463.25,97.65,517.64,98.41,002779,103,3,1,1,64
11,460.74,97.28,514.93,98.12,002779,103,3,1,1,64
12,455.3,96.68,511.79,97.78,002779,103,3,1,1,64
13,450.08,96.13,508.15,97.39,002779,103,3,1,1,64
14,444.26,95.41,503.89,96.93,002779,103,3,1,1,64
15,436.58,94.58,498.91,96.38,002779,103,3,1,1,64
16,432.42,93.75,493.05,95.74,002779,103,3,1,1,64
17,421.87,92.55,486.18,94.98,002779,103,3,1,1,64
18,411.07,91.37,478.13,94.08,002779,103,3,1,1,64
19,402.42,89.95,468.72,93.02,002779,103,3,1,1,64
20,390.28,88.15,457.78,91.79,002779,103,3,1,1,64
21,377.17,86.33,445.13,90.34,002779,103,3,1,1,64
22,358.59,83.97,430.7,88.68,002779,103,3,1,1,64
23,343.99,81.69,414.44,86.78,002779,103,3,1,1,64
24,331.76,79.23,396.36,84.64,002779,103,3,1,1,64
25,312.81,76.33,376.51,82.25,002779,103,3,1,1,64
26,304.62,74.62,355.04,79.61,002779,103,3,1,1,64
27,278.95,69.55,332.23,76.73,002779,103,3,1,1,64
28,257.37,65.93,308.4,73.62,002779,103,3,1,1,64
29,242.84,62.57,283.98,70.33,002779,103,3,1,1,64
30,222.06,58.56,259.16,66.81,002779,103,3,1,1,64
31,206.46,55.99,234.46,63.14,002779,103,3,1,1,64
32,191.62,49.98,210.2,59.33,002779,103,3,1,1,64
33,174.82,45.72,186.74,55.41,002779,103,3,1,1,64
34,161.38,42.0,164.43,51.42,002779,103,3,1,1,64
35,144.03,38.77,143.46,47.38,002779,103,3,1,1,64
36,131.15,33.78,124.03,43.32,002779,103,3,1,1,64
37,122.46,31.68,106.28,39.25,002779,103,3,1,1,64
38,105.77,28.56,90.43,35.8,002779,103,3,1,1,64
39,95.82,25.78,76.51,32.63,002779,103,3,1,1,64
40,86.36,25.12,64.42,29.58,002779,103,3,1,1,64
41,84.55,25.48,54.15,26.67,002779,103,3,1,1,64
42,80.11,25.1,45.53,24.12,002779,103,3,1,1,64
43,78.15,25.72,38.47,22.33,002779,103,3,1,1,64
44,75.63,26.28,32.78,20.72,002779,103,3,1,1,64
45,72.24,28.57,28.29,19.24,002779,103,3,1,1,64
46,69.69,30.66,24.79,17.87,002779,103,3,1,1,64
47,69.22,31.14,22.09,16.74,002779,103,3,1,1,64
48,64.18,29.92,20.05,16.01,002779,103,3,1,1,64
49,62.2,30.11,18.55,15.48,002779,103,3,1,1,64
