epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,61.03,100.1,161.41,99.82,002119,103,3,1,1,64
1,60.69,99.55,160.89,99.65,002119,103,3,1,1,64
2,60.32,98.98,160.31,99.45,002119,103,3,1,1,64
3,59.97,98.4,159.68,99.24,002119,103,3,1,1,64
4,59.58,97.77,158.98,99.01,002119,103,3,1,1,64
5,59.13,97.03,158.2,98.75,002119,103,3,1,1,64
6,58.55,96.1,157.33,98.46,002119,103,3,1,1,64
7,57.97,95.16,156.37,98.13,002119,103,3,1,1,64
8,57.27,93.89,155.29,97.77,002119,103,3,1,1,64
9,56.5,92.53,154.09,97.36,002119,103,3,1,1,64
10,55.61,90.75,152.72,96.89,002119,103,3,1,1,64
11,54.59,88.48,151.18,96.35,002119,103,3,1,1,64
12,53.29,86.08,149.42,95.74,002119,103,3,1,1,64
13,51.79,82.91,147.44,95.04,002119,103,3,1,1,64
14,50.24,79.51,145.17,94.23,002119,103,3,1,1,64
15,48.23,75.09,142.58,93.29,002119,103,3,1,1,64
16,46.24,70.2,139.61,92.19,002119,103,3,1,1,64
17,43.53,64.99,136.14,90.89,002119,103,3,1,1,64
18,41.02,60.54,132.06,89.31,002119,103,3,1,1,64
19,37.52,56.14,127.2,87.4,002119,103,3,1,1,64
20,34.8,53.62,121.32,85.0,002119,103,3,1,1,64
21,32.17,54.9,114.24,82.02,002119,103,3,1,1,64
22,29.11,57.55,105.79,78.31,002119,103,3,1,1,64
23,27.18,60.16,95.88,73.75,002119,103,3,1,1,64
24,24.9,64.98,84.68,68.35,002119,103,3,1,1,64
25,23.18,68.44,72.81,62.31,002119,103,3,1,1,64
26,21.35,70.99,60.93,55.94,002119,103,3,1,1,64
27,19.75,71.32,49.66,49.46,002119,103,3,1,1,64
28,18.09,68.96,39.65,43.22,002119,103,3,1,1,64
29,15.46,67.44,31.41,37.49,002119,103,3,1,1,64
30,12.67,59.7,25.06,32.5,002119,103,3,1,1,64
31,11.59,57.48,20.43,28.33,002119,103,3,1,1,64
32,10.08,53.19,17.18,24.97,002119,103,3,1,1,64
33,7.98,44.93,14.83,22.22,002119,103,3,1,1,64
34,7.41,40.19,12.94,19.72,002119,103,3,1,1,64
35,6.68,36.56,11.28,17.17,002119,103,3,1,1,64
36,6.18,30.04,9.76,14.63,002119,103,3,1,1,64
37,5.51,25.53,8.42,12.63,002119,103,3,1,1,64
38,5.53,22.87,7.27,11.66,002119,103,3,1,1,64
39,5.26,22.33,6.42,11.37,002119,103,3,1,1,64
40,5.03,22.21,5.93,11.74,002119,103,3,1,1,64
41,5.44,22.62,5.77,12.55,002119,103,3,1,1,64
42,5.12,21.87,5.86,13.8,002119,103,3,1,1,64
43,5.22,23.22,6.05,14.86,002119,103,3,1,1,64
44,5.37,23.69,6.18,15.44,002119,103,3,1,1,64
45,5.56,24.58,6.13,15.44,002119,103,3,1,1,64
46,6.06,25.31,5.89,14.82,002119,103,3,1,1,64
47,4.6,23.64,5.6,13.85,002119,103,3,1,1,64
48,5.18,24.55,5.36,12.78,002119,103,3,1,1,64
49,4.46,22.77,5.3,11.89,002119,103,3,1,1,64
