epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,146.2,99.93,191.08,99.81,603266,103,3,1,1,64
1,145.43,99.63,190.6,99.68,603266,103,3,1,1,64
2,144.67,99.37,190.07,99.53,603266,103,3,1,1,64
3,143.98,99.09,189.51,99.37,603266,103,3,1,1,64
4,143.08,98.76,188.88,99.2,603266,103,3,1,1,64
5,142.13,98.38,188.2,99.0,603266,103,3,1,1,64
6,140.86,97.91,187.42,98.78,603266,103,3,1,1,64
7,139.76,97.46,186.53,98.52,603266,103,3,1,1,64
8,138.1,96.79,185.52,98.22,603266,103,3,1,1,64
9,136.25,96.07,184.35,97.88,603266,103,3,1,1,64
10,133.98,95.14,183.0,97.47,603266,103,3,1,1,64
11,131.2,93.96,181.42,96.99,603266,103,3,1,1,64
12,128.46,92.8,179.56,96.41,603266,103,3,1,1,64
13,124.51,91.01,177.36,95.72,603266,103,3,1,1,64
14,120.45,89.15,174.76,94.87,603266,103,3,1,1,64
15,116.12,87.15,171.68,93.85,603266,103,3,1,1,64
16,109.15,83.87,168.07,92.62,603266,103,3,1,1,64
17,102.13,80.31,163.87,91.14,603266,103,3,1,1,64
18,94.84,76.44,159.06,89.39,603266,103,3,1,1,64
19,88.24,72.55,153.62,87.32,603266,103,3,1,1,64
20,80.96,67.94,147.59,84.93,603266,103,3,1,1,64
21,71.93,61.19,141.07,82.22,603266,103,3,1,1,64
22,64.55,54.76,134.15,79.2,603266,103,3,1,1,64
23,57.54,49.71,126.99,75.89,603266,103,3,1,1,64
24,50.74,42.85,119.84,72.34,603266,103,3,1,1,64
