epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,251.99,99.97,1395.79,99.94,002074,103,3,1,1,64
1,251.34,99.76,1393.87,99.87,002074,103,3,1,1,64
2,250.65,99.54,1391.92,99.79,002074,103,3,1,1,64
3,249.93,99.32,1389.83,99.7,002074,103,3,1,1,64
4,249.16,99.08,1387.5,99.61,002074,103,3,1,1,64
5,248.26,98.79,1384.9,99.5,002074,103,3,1,1,64
6,247.24,98.45,1382.01,99.38,002074,103,3,1,1,64
7,246.06,98.0,1378.8,99.25,002074,103,3,1,1,64
8,244.63,97.58,1375.15,99.1,002074,103,3,1,1,64
9,243.01,97.02,1371.0,98.92,002074,103,3,1,1,64
10,240.98,96.37,1366.17,98.72,002074,103,3,1,1,64
11,238.92,95.55,1360.52,98.48,002074,103,3,1,1,64
12,235.95,94.57,1353.76,98.2,002074,103,3,1,1,64
13,232.92,93.46,1345.61,97.85,002074,103,3,1,1,64
14,228.71,91.99,1335.72,97.43,002074,103,3,1,1,64
15,224.59,90.51,1323.66,96.92,002074,103,3,1,1,64
16,218.6,88.36,1309.0,96.3,002074,103,3,1,1,64
17,212.69,86.0,1291.25,95.55,002074,103,3,1,1,64
18,204.8,83.04,1269.85,94.63,002074,103,3,1,1,64
19,196.06,79.77,1244.09,93.51,002074,103,3,1,1,64
20,187.13,75.23,1213.23,92.16,002074,103,3,1,1,64
21,174.84,70.15,1176.82,90.54,002074,103,3,1,1,64
22,160.42,64.13,1134.69,88.64,002074,103,3,1,1,64
23,147.98,57.28,1086.9,86.43,002074,103,3,1,1,64
24,131.48,50.16,1033.64,83.9,002074,103,3,1,1,64
25,118.54,44.31,975.83,81.07,002074,103,3,1,1,64
26,104.19,39.25,914.8,77.96,002074,103,3,1,1,64
27,93.67,39.06,852.25,74.65,002074,103,3,1,1,64
28,80.63,38.23,789.85,71.18,002074,103,3,1,1,64
29,70.18,42.73,729.08,67.64,002074,103,3,1,1,64
30,65.34,48.2,671.49,64.12,002074,103,3,1,1,64
31,61.18,52.58,618.65,60.72,002074,103,3,1,1,64
32,56.14,57.85,572.02,57.57,002074,103,3,1,1,64
33,56.77,59.93,532.29,54.76,002074,103,3,1,1,64
34,55.73,63.18,499.99,52.4,002074,103,3,1,1,64
35,52.51,62.04,474.27,50.46,002074,103,3,1,1,64
36,51.2,61.05,454.15,48.94,002074,103,3,1,1,64
37,48.36,58.26,438.45,47.76,002074,103,3,1,1,64
38,42.76,55.39,426.28,46.9,002074,103,3,1,1,64
39,39.42,48.99,416.45,46.24,002074,103,3,1,1,64
40,30.4,38.79,407.66,45.69,002074,103,3,1,1,64
41,28.88,32.14,398.67,45.1,002074,103,3,1,1,64
42,26.39,30.7,388.74,44.38,002074,103,3,1,1,64
43,24.21,30.09,377.59,43.49,002074,103,3,1,1,64
44,25.93,33.59,365.14,42.4,002074,103,3,1,1,64
45,28.78,36.44,351.48,41.11,002074,103,3,1,1,64
46,24.54,33.27,337.2,39.68,002074,103,3,1,1,64
47,21.72,29.96,322.76,38.15,002074,103,3,1,1,64
48,16.31,26.52,308.63,36.58,002074,103,3,1,1,64
49,14.88,22.24,295.35,35.06,002074,103,3,1,1,64
