epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,622.87,99.97,450.52,99.8,603655,103,3,1,1,64
1,621.3,99.83,449.64,99.69,603655,103,3,1,1,64
2,619.79,99.69,448.73,99.58,603655,103,3,1,1,64
3,618.12,99.53,447.82,99.46,603655,103,3,1,1,64
4,616.15,99.34,446.87,99.34,603655,103,3,1,1,64
5,614.25,99.18,445.85,99.22,603655,103,3,1,1,64
6,611.83,98.96,444.78,99.08,603655,103,3,1,1,64
7,608.44,98.7,443.67,98.95,603655,103,3,1,1,64
8,605.56,98.42,442.51,98.8,603655,103,3,1,1,64
9,602.01,98.07,441.31,98.65,603655,103,3,1,1,64
10,597.36,97.7,440.09,98.5,603655,103,3,1,1,64
11,590.25,97.06,438.86,98.34,603655,103,3,1,1,64
12,582.37,96.46,437.62,98.19,603655,103,3,1,1,64
13,573.01,95.72,436.41,98.03,603655,103,3,1,1,64
14,563.53,94.87,435.23,97.89,603655,103,3,1,1,64
15,553.28,93.93,434.1,97.74,603655,103,3,1,1,64
16,537.45,92.51,433.01,97.6,603655,103,3,1,1,64
17,526.62,91.77,431.94,97.46,603655,103,3,1,1,64
18,508.89,90.12,430.94,97.33,603655,103,3,1,1,64
19,484.03,87.58,429.97,97.2,603655,103,3,1,1,64
20,462.21,85.82,429.0,97.07,603655,103,3,1,1,64
21,448.53,83.85,427.97,96.92,603655,103,3,1,1,64
22,429.38,81.62,426.83,96.76,603655,103,3,1,1,64
23,404.73,79.24,425.46,96.57,603655,103,3,1,1,64
24,374.87,75.5,423.74,96.33,603655,103,3,1,1,64
25,359.76,72.99,421.49,96.01,603655,103,3,1,1,64
26,339.12,70.62,418.53,95.59,603655,103,3,1,1,64
27,308.27,66.76,414.63,95.02,603655,103,3,1,1,64
28,290.81,64.14,409.58,94.29,603655,103,3,1,1,64
29,267.95,61.02,402.98,93.31,603655,103,3,1,1,64
30,255.81,56.5,394.22,92.0,603655,103,3,1,1,64
31,230.01,53.4,382.12,90.16,603655,103,3,1,1,64
32,219.86,51.53,366.26,87.66,603655,103,3,1,1,64
33,194.37,48.59,344.67,84.23,603655,103,3,1,1,64
34,176.34,44.02,314.76,79.38,603655,103,3,1,1,64
35,154.9,40.79,276.3,72.9,603655,103,3,1,1,64
36,137.49,37.04,229.83,64.55,603655,103,3,1,1,64
37,120.43,31.0,178.56,54.33,603655,103,3,1,1,64
38,95.21,26.78,128.34,42.65,603655,103,3,1,1,64
39,87.15,23.75,85.95,31.31,603655,103,3,1,1,64
40,73.56,21.26,56.02,23.05,603655,103,3,1,1,64
41,88.67,24.96,38.66,18.64,603655,103,3,1,1,64
42,85.64,26.54,30.77,19.32,603655,103,3,1,1,64
43,81.45,28.45,28.65,21.96,603655,103,3,1,1,64
44,88.49,32.05,29.45,24.19,603655,103,3,1,1,64
45,109.57,35.76,31.09,25.68,603655,103,3,1,1,64
46,88.83,35.73,32.45,26.78,603655,103,3,1,1,64
47,94.68,38.02,32.94,27.18,603655,103,3,1,1,64
48,92.51,35.76,32.55,26.98,603655,103,3,1,1,64
49,85.72,35.25,31.51,26.3,603655,103,3,1,1,64
