epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,120.12,99.96,667.86,99.75,600680,103,3,1,1,64
1,119.23,99.41,666.92,99.53,600680,103,3,1,1,64
2,118.28,98.8,665.84,99.26,600680,103,3,1,1,64
3,117.01,97.97,664.62,98.89,600680,103,3,1,1,64
4,115.28,96.84,663.16,98.38,600680,103,3,1,1,64
5,112.88,95.18,661.35,97.65,600680,103,3,1,1,64
6,109.43,92.73,659.04,96.6,600680,103,3,1,1,64
7,104.52,89.04,656.05,95.04,600680,103,3,1,1,64
8,97.63,83.57,652.12,92.75,600680,103,3,1,1,64
9,88.19,75.57,647.05,89.42,600680,103,3,1,1,64
10,76.94,64.51,640.67,84.79,600680,103,3,1,1,64
11,62.94,52.81,633.23,78.88,600680,103,3,1,1,64
12,49.71,43.9,624.81,74.67,600680,103,3,1,1,64
13,38.36,41.72,614.96,71.58,600680,103,3,1,1,64
14,31.26,47.05,602.95,70.86,600680,103,3,1,1,64
15,27.4,51.56,588.03,69.94,600680,103,3,1,1,64
16,27.06,54.1,570.28,67.97,600680,103,3,1,1,64
17,26.37,55.01,551.17,65.28,600680,103,3,1,1,64
18,22.43,50.32,533.71,62.52,600680,103,3,1,1,64
19,20.81,47.1,518.98,60.03,600680,103,3,1,1,64
20,18.79,42.81,506.84,58.13,600680,103,3,1,1,64
21,18.16,39.04,496.06,57.23,600680,103,3,1,1,64
22,19.33,37.42,484.42,56.62,600680,103,3,1,1,64
23,18.55,35.71,470.8,55.84,600680,103,3,1,1,64
24,18.79,34.51,456.05,54.8,600680,103,3,1,1,64
