epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,164.12,100.03,45.08,99.72,002786,103,3,1,1,64
1,163.39,99.81,44.87,99.47,002786,103,3,1,1,64
2,162.79,99.61,44.66,99.23,002786,103,3,1,1,64
3,162.16,99.4,44.46,99.0,002786,103,3,1,1,64
4,161.49,99.19,44.26,98.77,002786,103,3,1,1,64
5,160.71,98.94,44.06,98.53,002786,103,3,1,1,64
6,159.86,98.7,43.83,98.27,002786,103,3,1,1,64
7,158.54,98.41,43.6,98.0,002786,103,3,1,1,64
8,157.87,98.15,43.35,97.71,002786,103,3,1,1,64
9,156.37,97.81,43.09,97.41,002786,103,3,1,1,64
10,154.6,97.35,42.83,97.1,002786,103,3,1,1,64
11,152.14,96.84,42.56,96.78,002786,103,3,1,1,64
12,149.72,96.33,42.28,96.46,002786,103,3,1,1,64
13,147.31,95.78,42.0,96.12,002786,103,3,1,1,64
14,144.04,95.11,41.72,95.79,002786,103,3,1,1,64
15,140.18,94.32,41.44,95.45,002786,103,3,1,1,64
16,136.91,93.46,41.16,95.12,002786,103,3,1,1,64
17,133.94,92.47,40.88,94.78,002786,103,3,1,1,64
18,128.1,91.12,40.59,94.43,002786,103,3,1,1,64
19,123.29,90.12,40.3,94.08,002786,103,3,1,1,64
20,117.01,88.67,40.0,93.72,002786,103,3,1,1,64
21,111.54,87.05,39.7,93.34,002786,103,3,1,1,64
22,105.25,85.39,39.37,92.94,002786,103,3,1,1,64
23,99.21,83.24,39.02,92.51,002786,103,3,1,1,64
24,92.33,80.77,38.63,92.02,002786,103,3,1,1,64
25,86.87,78.99,38.19,91.47,002786,103,3,1,1,64
26,77.95,75.33,37.68,90.83,002786,103,3,1,1,64
27,75.95,73.42,37.07,90.05,002786,103,3,1,1,64
28,69.83,69.17,36.23,88.97,002786,103,3,1,1,64
29,60.67,65.0,35.01,87.34,002786,103,3,1,1,64
30,59.45,62.23,33.22,84.92,002786,103,3,1,1,64
31,50.68,56.33,30.61,81.28,002786,103,3,1,1,64
32,46.06,51.11,26.77,75.53,002786,103,3,1,1,64
33,41.86,45.67,21.47,66.78,002786,103,3,1,1,64
34,32.87,36.53,15.18,54.63,002786,103,3,1,1,64
35,28.86,29.89,8.99,39.23,002786,103,3,1,1,64
36,23.61,28.56,4.39,23.74,002786,103,3,1,1,64
37,22.28,30.55,2.31,16.38,002786,103,3,1,1,64
38,21.87,30.52,2.46,21.41,002786,103,3,1,1,64
39,25.94,38.48,3.68,26.75,002786,103,3,1,1,64
40,27.97,43.03,4.81,31.07,002786,103,3,1,1,64
41,28.29,46.22,5.2,32.36,002786,103,3,1,1,64
42,29.21,48.43,4.69,30.88,002786,103,3,1,1,64
43,29.63,49.08,3.55,27.11,002786,103,3,1,1,64
44,27.97,46.94,2.28,21.58,002786,103,3,1,1,64
45,24.4,42.46,1.38,15.83,002786,103,3,1,1,64
46,23.61,38.08,1.13,11.65,002786,103,3,1,1,64
47,20.57,33.35,1.56,14.17,002786,103,3,1,1,64
48,17.94,27.15,2.5,18.96,002786,103,3,1,1,64
49,19.4,27.16,3.64,23.43,002786,103,3,1,1,64
