epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,41.59,99.73,26.24,99.3,002666,103,3,1,1,64
1,41.31,99.33,26.04,98.91,002666,103,3,1,1,64
2,40.95,98.86,25.82,98.48,002666,103,3,1,1,64
3,40.58,98.37,25.58,98.02,002666,103,3,1,1,64
4,40.16,97.84,25.32,97.5,002666,103,3,1,1,64
5,39.74,97.23,25.03,96.92,002666,103,3,1,1,64
6,39.14,96.5,24.7,96.26,002666,103,3,1,1,64
7,38.55,95.73,24.34,95.53,002666,103,3,1,1,64
8,37.75,94.88,23.93,94.7,002666,103,3,1,1,64
9,36.94,93.78,23.47,93.76,002666,103,3,1,1,64
10,35.96,92.75,22.96,92.69,002666,103,3,1,1,64
11,34.81,91.53,22.39,91.47,002666,103,3,1,1,64
12,33.43,89.61,21.74,90.08,002666,103,3,1,1,64
13,31.7,87.95,21.02,88.48,002666,103,3,1,1,64
14,30.24,85.87,20.21,86.64,002666,103,3,1,1,64
15,28.35,83.74,19.32,84.51,002666,103,3,1,1,64
16,26.18,80.83,18.32,82.02,002666,103,3,1,1,64
17,24.13,77.96,17.23,79.11,002666,103,3,1,1,64
18,21.19,73.92,16.04,75.7,002666,103,3,1,1,64
19,18.37,69.45,14.77,71.71,002666,103,3,1,1,64
20,16.92,66.04,13.42,67.02,002666,103,3,1,1,64
21,13.73,60.65,11.99,62.27,002666,103,3,1,1,64
22,11.24,53.8,10.5,58.85,002666,103,3,1,1,64
23,9.4,48.67,8.95,54.75,002666,103,3,1,1,64
24,7.46,43.8,7.38,49.25,002666,103,3,1,1,64
25,6.75,40.46,5.87,43.17,002666,103,3,1,1,64
26,5.7,38.33,4.59,35.88,002666,103,3,1,1,64
27,4.72,34.27,3.74,28.97,002666,103,3,1,1,64
28,5.41,34.4,3.44,24.2,002666,103,3,1,1,64
29,5.09,30.85,3.65,23.27,002666,103,3,1,1,64
30,5.82,31.91,4.04,28.95,002666,103,3,1,1,64
31,5.71,32.47,4.3,33.42,002666,103,3,1,1,64
32,4.48,32.68,4.28,35.13,002666,103,3,1,1,64
33,5.18,34.81,3.9,34.29,002666,103,3,1,1,64
34,4.98,33.48,3.31,31.72,002666,103,3,1,1,64
35,4.69,34.89,2.6,27.69,002666,103,3,1,1,64
36,4.17,31.15,1.92,22.84,002666,103,3,1,1,64
37,3.41,28.76,1.38,18.03,002666,103,3,1,1,64
38,2.81,24.63,1.01,14.21,002666,103,3,1,1,64
39,3.01,23.83,0.79,12.31,002666,103,3,1,1,64
40,2.89,22.92,0.72,11.66,002666,103,3,1,1,64
41,3.01,20.11,0.74,12.14,002666,103,3,1,1,64
42,2.78,17.98,0.81,13.03,002666,103,3,1,1,64
43,3.11,20.32,0.91,13.81,002666,103,3,1,1,64
44,3.18,18.78,0.99,14.46,002666,103,3,1,1,64
45,4.28,19.77,1.05,14.89,002666,103,3,1,1,64
46,3.82,20.09,1.08,15.14,002666,103,3,1,1,64
47,3.65,19.8,1.08,15.19,002666,103,3,1,1,64
48,3.49,20.79,1.05,15.03,002666,103,3,1,1,64
49,3.54,18.8,1.0,14.68,002666,103,3,1,1,64
