epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,70.48,100.19,80.45,99.85,603758,103,3,1,1,64
1,70.08,99.87,80.14,99.64,603758,103,3,1,1,64
2,69.64,99.58,79.83,99.43,603758,103,3,1,1,64
3,69.25,99.3,79.49,99.2,603758,103,3,1,1,64
4,68.74,98.99,79.12,98.95,603758,103,3,1,1,64
5,68.15,98.66,78.7,98.66,603758,103,3,1,1,64
6,67.85,98.4,78.23,98.34,603758,103,3,1,1,64
7,67.04,97.96,77.69,97.96,603758,103,3,1,1,64
8,65.91,97.35,77.08,97.54,603758,103,3,1,1,64
9,65.5,96.96,76.37,97.05,603758,103,3,1,1,64
10,64.07,96.28,75.55,96.47,603758,103,3,1,1,64
11,63.21,95.69,74.59,95.8,603758,103,3,1,1,64
12,61.83,94.82,73.45,94.98,603758,103,3,1,1,64
13,59.36,93.65,72.1,94.01,603758,103,3,1,1,64
14,57.31,92.35,70.5,92.84,603758,103,3,1,1,64
15,55.44,91.26,68.59,91.42,603758,103,3,1,1,64
16,52.64,89.43,66.33,89.69,603758,103,3,1,1,64
17,49.8,87.51,63.65,87.59,603758,103,3,1,1,64
18,47.74,86.02,60.52,85.03,603758,103,3,1,1,64
19,43.84,82.84,56.87,81.93,603758,103,3,1,1,64
20,40.52,80.01,52.71,78.21,603758,103,3,1,1,64
21,36.71,76.3,48.02,73.78,603758,103,3,1,1,64
22,32.7,72.27,42.8,68.55,603758,103,3,1,1,64
23,28.7,67.35,37.12,62.42,603758,103,3,1,1,64
24,25.01,62.26,31.05,55.31,603758,103,3,1,1,64
25,19.91,54.78,24.79,47.12,603758,103,3,1,1,64
26,16.6,47.72,18.65,37.89,603758,103,3,1,1,64
27,11.25,37.43,13.12,30.2,603758,103,3,1,1,64
28,6.97,26.48,8.72,23.22,603758,103,3,1,1,64
29,4.66,19.81,5.95,18.66,603758,103,3,1,1,64
30,4.57,18.85,4.93,21.03,603758,103,3,1,1,64
31,4.89,25.08,5.31,24.56,603758,103,3,1,1,64
32,6.54,32.27,6.25,27.87,603758,103,3,1,1,64
33,7.15,34.45,7.0,29.7,603758,103,3,1,1,64
34,9.35,40.75,7.21,30.11,603758,103,3,1,1,64
35,8.95,40.42,6.96,29.45,603758,103,3,1,1,64
36,9.13,40.54,6.42,27.92,603758,103,3,1,1,64
37,7.86,36.28,5.85,25.81,603758,103,3,1,1,64
38,6.93,33.41,5.47,23.33,603758,103,3,1,1,64
39,4.82,28.16,5.4,20.72,603758,103,3,1,1,64
40,3.91,22.88,5.66,19.9,603758,103,3,1,1,64
