epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,41.67,100.07,28.51,99.34,600232,103,3,1,1,64
1,41.09,99.33,28.12,98.66,600232,103,3,1,1,64
2,40.48,98.62,27.63,97.77,600232,103,3,1,1,64
3,39.65,97.71,26.98,96.59,600232,103,3,1,1,64
4,38.45,96.51,26.11,94.98,600232,103,3,1,1,64
5,36.87,94.96,24.92,92.73,600232,103,3,1,1,64
6,34.7,92.76,23.28,89.52,600232,103,3,1,1,64
7,31.77,89.66,20.99,84.83,600232,103,3,1,1,64
8,27.59,84.77,17.83,77.84,600232,103,3,1,1,64
9,23.08,78.97,13.67,67.36,600232,103,3,1,1,64
10,17.53,69.98,8.79,51.97,600232,103,3,1,1,64
11,12.98,60.58,4.5,31.75,600232,103,3,1,1,64
12,9.97,53.92,2.49,19.22,600232,103,3,1,1,64
13,8.35,50.59,2.4,22.58,600232,103,3,1,1,64
14,8.3,50.32,2.42,24.57,600232,103,3,1,1,64
15,7.12,46.56,1.96,22.17,600232,103,3,1,1,64
16,6.39,41.37,1.4,17.97,600232,103,3,1,1,64
17,5.87,37.05,0.98,13.77,600232,103,3,1,1,64
18,5.27,34.19,0.78,10.76,600232,103,3,1,1,64
19,4.9,29.59,0.76,10.34,600232,103,3,1,1,64
20,5.16,27.5,0.81,11.09,600232,103,3,1,1,64
21,5.23,25.91,0.83,11.7,600232,103,3,1,1,64
22,5.42,25.03,0.78,11.47,600232,103,3,1,1,64
23,5.08,24.77,0.69,10.65,600232,103,3,1,1,64
24,4.86,25.4,0.58,9.39,600232,103,3,1,1,64
