epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,9.44,99.5,5.53,98.43,600653,103,3,1,1,64
1,9.15,97.67,5.35,96.93,600653,103,3,1,1,64
2,8.83,95.92,5.13,95.13,600653,103,3,1,1,64
3,8.39,93.67,4.85,92.87,600653,103,3,1,1,64
4,7.8,90.88,4.49,89.93,600653,103,3,1,1,64
5,7.01,87.05,4.02,85.97,600653,103,3,1,1,64
6,6.03,82.01,3.41,80.51,600653,103,3,1,1,64
7,4.75,75.23,2.66,72.81,600653,103,3,1,1,64
8,3.23,65.51,1.88,61.89,600653,103,3,1,1,64
9,1.81,53.16,1.3,49.57,600653,103,3,1,1,64
10,1.25,45.7,1.19,45.97,600653,103,3,1,1,64
11,1.56,46.61,1.16,40.99,600653,103,3,1,1,64
12,1.68,46.41,0.89,34.83,600653,103,3,1,1,64
13,1.21,39.96,0.55,28.2,600653,103,3,1,1,64
14,0.79,32.87,0.32,22.39,600653,103,3,1,1,64
15,0.54,25.28,0.22,18.74,600653,103,3,1,1,64
16,0.5,20.42,0.19,17.09,600653,103,3,1,1,64
17,0.56,18.02,0.17,15.19,600653,103,3,1,1,64
18,0.58,17.57,0.14,12.75,600653,103,3,1,1,64
19,0.56,18.73,0.12,10.81,600653,103,3,1,1,64
20,0.56,19.72,0.11,10.58,600653,103,3,1,1,64
21,0.49,20.47,0.13,12.11,600653,103,3,1,1,64
22,0.51,23.2,0.17,14.18,600653,103,3,1,1,64
23,0.53,23.53,0.21,15.43,600653,103,3,1,1,64
24,0.49,23.09,0.22,15.26,600653,103,3,1,1,64
