epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,416.11,100.05,92.14,99.9,002719,103,3,1,1,64
1,414.86,99.89,91.83,99.73,002719,103,3,1,1,64
2,413.77,99.73,91.56,99.57,002719,103,3,1,1,64
3,412.47,99.59,91.32,99.42,002719,103,3,1,1,64
4,411.01,99.41,91.11,99.3,002719,103,3,1,1,64
5,409.39,99.22,90.92,99.19,002719,103,3,1,1,64
6,407.39,99.0,90.74,99.08,002719,103,3,1,1,64
7,404.96,98.79,90.59,98.99,002719,103,3,1,1,64
8,402.15,98.51,90.46,98.91,002719,103,3,1,1,64
9,398.17,98.15,90.35,98.85,002719,103,3,1,1,64
10,394.14,97.73,90.26,98.8,002719,103,3,1,1,64
11,390.43,97.43,90.21,98.76,002719,103,3,1,1,64
12,383.81,96.85,90.18,98.75,002719,103,3,1,1,64
13,376.86,96.25,90.19,98.75,002719,103,3,1,1,64
14,369.45,95.61,90.22,98.77,002719,103,3,1,1,64
15,358.33,94.55,90.29,98.81,002719,103,3,1,1,64
16,348.13,93.67,90.37,98.86,002719,103,3,1,1,64
17,337.93,92.68,90.5,98.93,002719,103,3,1,1,64
18,319.79,90.9,90.65,99.03,002719,103,3,1,1,64
19,306.64,89.49,90.85,99.15,002719,103,3,1,1,64
20,292.52,87.79,91.07,99.28,002719,103,3,1,1,64
21,268.99,85.37,91.32,99.42,002719,103,3,1,1,64
22,252.33,83.07,91.57,99.56,002719,103,3,1,1,64
