epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,217.17,99.97,242.98,99.87,603885,103,3,1,1,64
1,216.26,99.77,242.39,99.75,603885,103,3,1,1,64
2,215.34,99.55,241.76,99.61,603885,103,3,1,1,64
3,214.44,99.35,241.06,99.46,603885,103,3,1,1,64
4,213.43,99.12,240.27,99.29,603885,103,3,1,1,64
5,212.33,98.87,239.37,99.1,603885,103,3,1,1,64
6,211.14,98.61,238.36,98.88,603885,103,3,1,1,64
7,209.58,98.28,237.22,98.64,603885,103,3,1,1,64
8,207.95,97.89,235.92,98.36,603885,103,3,1,1,64
9,205.77,97.42,234.44,98.03,603885,103,3,1,1,64
10,203.95,97.03,232.74,97.66,603885,103,3,1,1,64
11,200.63,96.32,230.78,97.23,603885,103,3,1,1,64
12,197.53,95.67,228.51,96.72,603885,103,3,1,1,64
13,194.36,94.9,225.87,96.13,603885,103,3,1,1,64
14,190.33,94.06,222.77,95.43,603885,103,3,1,1,64
15,186.05,93.13,219.14,94.59,603885,103,3,1,1,64
16,179.62,91.75,214.86,93.6,603885,103,3,1,1,64
17,174.12,90.33,209.79,92.41,603885,103,3,1,1,64
18,167.88,88.9,203.8,90.98,603885,103,3,1,1,64
19,159.33,86.9,196.71,89.25,603885,103,3,1,1,64
20,151.03,84.56,188.35,87.17,603885,103,3,1,1,64
21,140.89,81.93,178.6,84.67,603885,103,3,1,1,64
22,131.09,79.14,167.36,81.71,603885,103,3,1,1,64
23,118.66,75.3,154.61,78.21,603885,103,3,1,1,64
24,107.86,71.98,140.41,74.15,603885,103,3,1,1,64
25,97.08,67.82,124.93,69.49,603885,103,3,1,1,64
26,80.62,61.63,108.46,64.22,603885,103,3,1,1,64
27,70.77,56.54,91.46,58.35,603885,103,3,1,1,64
28,56.08,49.75,74.49,51.94,603885,103,3,1,1,64
29,44.63,43.51,58.15,45.04,603885,103,3,1,1,64
30,32.89,35.65,43.14,37.73,603885,103,3,1,1,64
31,25.34,29.16,30.11,30.29,603885,103,3,1,1,64
32,16.79,22.1,19.64,24.17,603885,103,3,1,1,64
33,12.8,18.31,12.04,19.12,603885,103,3,1,1,64
34,7.44,14.55,7.32,14.47,603885,103,3,1,1,64
35,8.8,17.35,5.08,11.97,603885,103,3,1,1,64
36,11.55,21.17,4.59,11.63,603885,103,3,1,1,64
37,11.64,22.25,5.02,12.03,603885,103,3,1,1,64
38,13.73,23.35,5.7,12.87,603885,103,3,1,1,64
39,17.13,27.26,6.18,13.52,603885,103,3,1,1,64
40,17.42,28.1,6.27,13.74,603885,103,3,1,1,64
41,18.87,29.27,5.99,13.34,603885,103,3,1,1,64
42,16.24,26.67,5.48,12.62,603885,103,3,1,1,64
43,16.89,27.39,4.89,11.78,603885,103,3,1,1,64
44,12.55,23.31,4.4,11.09,603885,103,3,1,1,64
45,10.5,20.65,4.13,10.53,603885,103,3,1,1,64
46,9.88,20.27,4.14,10.09,603885,103,3,1,1,64
47,7.28,16.08,4.47,10.46,603885,103,3,1,1,64
48,6.83,15.06,5.12,11.98,603885,103,3,1,1,64
49,6.39,14.4,6.02,13.6,603885,103,3,1,1,64
