epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,53.62,100.65,180.26,99.5,000021,103,3,1,1,64
1,53.01,98.41,178.39,98.97,000021,103,3,1,1,64
2,52.41,100.71,175.97,98.28,000021,103,3,1,1,64
3,51.63,106.02,172.71,97.37,000021,103,3,1,1,64
4,50.66,115.79,168.35,96.14,000021,103,3,1,1,64
5,49.47,124.27,162.47,94.46,000021,103,3,1,1,64
6,47.71,134.1,154.52,92.13,000021,103,3,1,1,64
7,45.56,145.76,143.81,88.87,000021,103,3,1,1,64
8,42.53,164.84,129.86,84.33,000021,103,3,1,1,64
9,38.49,185.33,112.59,78.1,000021,103,3,1,1,64
10,33.45,199.44,92.7,69.83,000021,103,3,1,1,64
11,27.22,247.14,71.82,59.27,000021,103,3,1,1,64
12,19.88,279.28,52.09,46.38,000021,103,3,1,1,64
13,12.76,344.26,35.27,32.2,000021,103,3,1,1,64
14,7.04,432.81,23.91,23.28,000021,103,3,1,1,64
15,5.2,583.55,18.84,23.51,000021,103,3,1,1,64
16,6.79,737.21,18.12,27.05,000021,103,3,1,1,64
17,8.69,765.31,18.54,27.37,000021,103,3,1,1,64
18,7.73,684.69,19.51,25.94,000021,103,3,1,1,64
19,5.78,515.34,21.32,25.09,000021,103,3,1,1,64
20,4.94,405.07,23.86,25.35,000021,103,3,1,1,64
21,4.91,346.76,26.71,26.13,000021,103,3,1,1,64
22,5.01,334.83,29.31,27.08,000021,103,3,1,1,64
23,4.27,327.75,31.12,27.63,000021,103,3,1,1,64
24,5.18,338.38,32.12,27.6,000021,103,3,1,1,64
