epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,55.63,100.26,31.33,99.86,002183,103,3,1,1,64
1,55.26,99.75,31.12,99.51,002183,103,3,1,1,64
2,54.93,99.31,30.93,99.18,002183,103,3,1,1,64
3,54.63,98.86,30.72,98.84,002183,103,3,1,1,64
4,54.19,98.47,30.5,98.46,002183,103,3,1,1,64
5,53.8,98.09,30.25,98.05,002183,103,3,1,1,64
6,53.22,97.54,29.97,97.58,002183,103,3,1,1,64
7,52.77,97.05,29.66,97.04,002183,103,3,1,1,64
8,52.27,96.53,29.29,96.43,002183,103,3,1,1,64
9,51.44,95.94,28.87,95.71,002183,103,3,1,1,64
10,50.24,95.04,28.37,94.88,002183,103,3,1,1,64
11,49.31,94.41,27.8,93.89,002183,103,3,1,1,64
12,48.2,93.56,27.12,92.71,002183,103,3,1,1,64
13,46.72,92.68,26.31,91.3,002183,103,3,1,1,64
14,45.12,91.39,25.36,89.6,002183,103,3,1,1,64
15,43.45,90.18,24.24,87.54,002183,103,3,1,1,64
16,40.92,88.63,22.93,85.03,002183,103,3,1,1,64
17,39.08,87.12,21.4,81.98,002183,103,3,1,1,64
18,36.59,85.12,19.66,78.3,002183,103,3,1,1,64
19,33.7,82.87,17.71,73.89,002183,103,3,1,1,64
20,31.26,80.77,15.59,68.66,002183,103,3,1,1,64
21,28.67,77.6,13.35,62.52,002183,103,3,1,1,64
22,25.63,73.94,11.07,55.51,002183,103,3,1,1,64
23,22.4,69.58,8.86,48.64,002183,103,3,1,1,64
24,20.72,66.05,6.83,41.18,002183,103,3,1,1,64
