epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,256.04,100.02,246.96,99.9,603777,103,3,1,1,64
1,255.17,99.84,246.42,99.78,603777,103,3,1,1,64
2,254.39,99.67,245.84,99.65,603777,103,3,1,1,64
3,253.27,99.44,245.18,99.51,603777,103,3,1,1,64
4,252.18,99.22,244.47,99.35,603777,103,3,1,1,64
5,250.8,98.96,243.7,99.18,603777,103,3,1,1,64
6,249.69,98.72,242.85,99.0,603777,103,3,1,1,64
7,247.89,98.37,241.92,98.8,603777,103,3,1,1,64
8,246.15,98.07,240.9,98.58,603777,103,3,1,1,64
9,244.23,97.68,239.77,98.33,603777,103,3,1,1,64
10,241.03,97.15,238.53,98.06,603777,103,3,1,1,64
11,238.76,96.67,237.15,97.76,603777,103,3,1,1,64
12,235.49,96.08,235.62,97.43,603777,103,3,1,1,64
13,230.85,95.28,233.93,97.06,603777,103,3,1,1,64
14,225.65,94.45,232.05,96.65,603777,103,3,1,1,64
15,221.26,93.49,229.94,96.19,603777,103,3,1,1,64
16,214.67,92.41,227.56,95.67,603777,103,3,1,1,64
17,208.43,91.07,224.86,95.08,603777,103,3,1,1,64
18,199.23,89.48,221.77,94.4,603777,103,3,1,1,64
19,190.89,87.89,218.2,93.62,603777,103,3,1,1,64
20,179.08,85.3,214.03,92.69,603777,103,3,1,1,64
21,174.08,83.77,209.1,91.58,603777,103,3,1,1,64
22,162.0,80.99,203.22,90.24,603777,103,3,1,1,64
23,148.8,77.52,196.21,88.61,603777,103,3,1,1,64
24,136.87,74.21,187.82,86.61,603777,103,3,1,1,64
25,123.38,69.55,177.79,84.14,603777,103,3,1,1,64
26,114.71,65.76,165.86,81.11,603777,103,3,1,1,64
27,96.85,60.2,151.84,77.38,603777,103,3,1,1,64
28,85.9,54.66,135.73,72.84,603777,103,3,1,1,64
29,72.4,48.72,117.66,67.34,603777,103,3,1,1,64
30,67.71,43.4,98.28,60.88,603777,103,3,1,1,64
31,49.39,35.17,78.61,53.52,603777,103,3,1,1,64
32,38.84,29.62,59.71,45.35,603777,103,3,1,1,64
33,33.53,25.7,42.97,36.68,603777,103,3,1,1,64
34,26.93,25.07,29.39,27.88,603777,103,3,1,1,64
35,26.5,26.1,19.49,19.78,603777,103,3,1,1,64
36,22.58,28.07,13.22,15.21,603777,103,3,1,1,64
37,26.0,31.58,9.91,12.96,603777,103,3,1,1,64
38,26.07,33.08,8.53,12.6,603777,103,3,1,1,64
39,25.6,30.75,8.11,13.42,603777,103,3,1,1,64
40,27.3,34.11,8.06,14.33,603777,103,3,1,1,64
41,28.62,35.23,8.03,14.62,603777,103,3,1,1,64
42,25.99,32.85,7.96,14.43,603777,103,3,1,1,64
43,29.98,34.61,7.88,13.82,603777,103,3,1,1,64
44,25.7,33.23,7.95,12.86,603777,103,3,1,1,64
45,21.86,28.92,8.29,12.02,603777,103,3,1,1,64
46,20.39,28.24,9.01,11.87,603777,103,3,1,1,64
47,18.95,26.76,10.03,12.2,603777,103,3,1,1,64
48,17.56,24.89,11.39,13.12,603777,103,3,1,1,64
49,14.46,21.82,13.03,14.16,603777,103,3,1,1,64
