epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,80.59,99.91,129.01,99.67,000047,103,3,1,1,64
1,80.16,99.54,128.43,99.43,000047,103,3,1,1,64
2,79.72,99.17,127.8,99.16,000047,103,3,1,1,64
3,79.26,98.81,127.09,98.86,000047,103,3,1,1,64
4,78.73,98.41,126.3,98.52,000047,103,3,1,1,64
5,78.04,97.86,125.4,98.13,000047,103,3,1,1,64
6,77.44,97.43,124.37,97.69,000047,103,3,1,1,64
7,76.83,96.89,123.17,97.17,000047,103,3,1,1,64
8,75.79,96.17,121.77,96.56,000047,103,3,1,1,64
9,74.76,95.26,120.13,95.85,000047,103,3,1,1,64
10,73.48,94.18,118.21,95.01,000047,103,3,1,1,64
11,71.89,93.06,115.96,94.02,000047,103,3,1,1,64
12,70.31,91.57,113.3,92.84,000047,103,3,1,1,64
13,68.29,89.91,110.16,91.43,000047,103,3,1,1,64
14,65.54,87.8,106.43,89.74,000047,103,3,1,1,64
15,63.5,85.95,102.01,87.7,000047,103,3,1,1,64
16,60.31,82.93,96.85,85.25,000047,103,3,1,1,64
17,56.9,79.89,90.85,82.32,000047,103,3,1,1,64
18,52.52,75.84,83.97,78.81,000047,103,3,1,1,64
19,47.81,71.32,76.19,74.63,000047,103,3,1,1,64
20,43.01,65.46,67.54,69.68,000047,103,3,1,1,64
21,38.57,60.65,58.12,63.84,000047,103,3,1,1,64
22,33.13,53.31,48.11,56.98,000047,103,3,1,1,64
23,25.4,44.89,37.9,49.05,000047,103,3,1,1,64
24,20.16,38.83,28.09,40.09,000047,103,3,1,1,64
