epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,200.4,98.99,277.43,99.63,600372,103,3,1,1,64
1,199.59,98.31,276.03,99.38,600372,103,3,1,1,64
2,198.64,97.74,274.4,99.08,600372,103,3,1,1,64
3,197.53,97.02,272.46,98.72,600372,103,3,1,1,64
4,196.39,96.3,270.09,98.29,600372,103,3,1,1,64
5,194.78,95.63,267.23,97.77,600372,103,3,1,1,64
6,192.83,95.11,263.77,97.14,600372,103,3,1,1,64
7,190.62,94.15,259.58,96.37,600372,103,3,1,1,64
8,188.09,93.71,254.49,95.43,600372,103,3,1,1,64
9,185.03,93.07,248.33,94.28,600372,103,3,1,1,64
10,180.6,92.28,240.89,92.87,600372,103,3,1,1,64
11,176.39,91.59,231.95,91.14,600372,103,3,1,1,64
12,171.13,90.43,221.31,89.03,600372,103,3,1,1,64
13,164.97,89.26,208.75,86.47,600372,103,3,1,1,64
14,158.0,88.45,194.23,83.39,600372,103,3,1,1,64
15,149.78,87.01,177.91,79.76,600372,103,3,1,1,64
16,141.33,85.31,160.04,75.57,600372,103,3,1,1,64
17,130.46,83.39,141.09,70.8,600372,103,3,1,1,64
18,119.25,80.92,121.64,65.53,600372,103,3,1,1,64
19,108.31,78.58,102.36,59.8,600372,103,3,1,1,64
20,96.9,76.0,83.9,53.74,600372,103,3,1,1,64
21,85.12,73.02,66.87,47.45,600372,103,3,1,1,64
22,73.24,69.69,51.49,40.95,600372,103,3,1,1,64
23,65.04,67.24,38.27,34.43,600372,103,3,1,1,64
24,56.5,63.75,27.4,27.98,600372,103,3,1,1,64
