epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,38.92,99.42,10.97,98.95,002377,103,3,1,1,64
1,38.52,98.88,10.89,98.54,002377,103,3,1,1,64
2,38.04,98.3,10.8,98.14,002377,103,3,1,1,64
3,37.55,97.73,10.71,97.72,002377,103,3,1,1,64
4,36.94,97.05,10.61,97.28,002377,103,3,1,1,64
5,36.19,96.19,10.52,96.83,002377,103,3,1,1,64
6,35.41,95.28,10.41,96.34,002377,103,3,1,1,64
7,34.28,94.13,10.31,95.84,002377,103,3,1,1,64
8,33.13,92.91,10.2,95.32,002377,103,3,1,1,64
9,32.0,91.51,10.08,94.79,002377,103,3,1,1,64
10,30.1,89.81,9.97,94.25,002377,103,3,1,1,64
11,28.55,87.97,9.86,93.7,002377,103,3,1,1,64
12,26.41,85.49,9.74,93.14,002377,103,3,1,1,64
13,24.2,82.86,9.62,92.57,002377,103,3,1,1,64
14,21.2,79.2,9.51,92.01,002377,103,3,1,1,64
15,18.92,76.21,9.39,91.44,002377,103,3,1,1,64
16,16.14,71.6,9.27,90.83,002377,103,3,1,1,64
17,13.57,67.07,9.14,90.18,002377,103,3,1,1,64
18,11.02,61.61,8.99,89.45,002377,103,3,1,1,64
19,9.51,57.62,8.82,88.59,002377,103,3,1,1,64
20,7.63,53.19,8.62,87.54,002377,103,3,1,1,64
21,6.7,50.92,8.35,86.18,002377,103,3,1,1,64
22,6.5,49.93,8.02,84.43,002377,103,3,1,1,64
23,6.33,49.24,7.59,82.15,002377,103,3,1,1,64
24,6.49,48.53,7.06,79.25,002377,103,3,1,1,64
25,5.73,45.64,6.43,75.63,002377,103,3,1,1,64
26,5.82,41.95,5.7,71.1,002377,103,3,1,1,64
27,5.43,38.56,4.92,65.64,002377,103,3,1,1,64
28,5.1,35.88,4.14,59.38,002377,103,3,1,1,64
29,4.08,31.53,3.4,52.37,002377,103,3,1,1,64
30,3.54,27.79,2.77,45.25,002377,103,3,1,1,64
31,3.29,26.13,2.29,40.76,002377,103,3,1,1,64
32,2.76,23.59,1.95,37.06,002377,103,3,1,1,64
33,2.47,23.24,1.73,35.2,002377,103,3,1,1,64
34,2.19,24.47,1.59,33.74,002377,103,3,1,1,64
35,2.37,23.87,1.49,32.43,002377,103,3,1,1,64
36,2.21,22.84,1.41,31.33,002377,103,3,1,1,64
37,2.12,22.23,1.35,30.41,002377,103,3,1,1,64
38,2.39,20.62,1.3,29.64,002377,103,3,1,1,64
39,2.66,20.79,1.27,28.99,002377,103,3,1,1,64
40,2.64,20.39,1.23,28.42,002377,103,3,1,1,64
41,2.74,20.49,1.2,27.95,002377,103,3,1,1,64
42,2.64,19.24,1.16,27.5,002377,103,3,1,1,64
43,2.7,19.34,1.13,27.03,002377,103,3,1,1,64
44,2.88,19.97,1.09,26.55,002377,103,3,1,1,64
45,2.43,18.54,1.05,26.04,002377,103,3,1,1,64
46,2.47,18.51,1.01,25.49,002377,103,3,1,1,64
47,1.92,16.51,0.96,24.92,002377,103,3,1,1,64
48,2.17,18.11,0.91,24.33,002377,103,3,1,1,64
49,2.07,17.34,0.86,23.69,002377,103,3,1,1,64
