epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,52.21,99.84,57.06,99.42,600152,103,3,1,1,64
1,51.41,98.97,56.32,98.75,600152,103,3,1,1,64
2,50.56,98.09,55.43,97.96,600152,103,3,1,1,64
3,49.54,97.06,54.31,96.96,600152,103,3,1,1,64
4,48.23,95.77,52.88,95.68,600152,103,3,1,1,64
5,46.42,94.06,51.0,94.0,600152,103,3,1,1,64
6,43.93,91.77,48.48,91.74,600152,103,3,1,1,64
7,40.7,88.73,45.1,88.62,600152,103,3,1,1,64
8,36.66,84.9,40.6,84.24,600152,103,3,1,1,64
9,31.35,79.4,34.73,78.02,600152,103,3,1,1,64
10,24.76,71.43,27.51,69.14,600152,103,3,1,1,64
11,18.11,61.97,19.43,56.74,600152,103,3,1,1,64
12,12.26,51.07,11.65,41.89,600152,103,3,1,1,64
13,8.11,42.13,5.97,28.67,600152,103,3,1,1,64
14,6.3,35.71,3.83,21.49,600152,103,3,1,1,64
15,6.03,28.83,4.24,24.05,600152,103,3,1,1,64
16,6.59,30.7,4.61,26.56,600152,103,3,1,1,64
17,6.48,36.61,3.93,24.19,600152,103,3,1,1,64
18,4.81,34.8,3.15,19.62,600152,103,3,1,1,64
19,3.42,28.14,2.99,15.47,600152,103,3,1,1,64
20,3.09,24.45,3.42,14.95,600152,103,3,1,1,64
21,3.02,21.37,4.05,16.74,600152,103,3,1,1,64
22,3.17,20.45,4.51,18.2,600152,103,3,1,1,64
23,3.29,19.56,4.65,18.77,600152,103,3,1,1,64
24,3.34,20.24,4.48,18.49,600152,103,3,1,1,64
25,3.37,19.86,4.08,17.58,600152,103,3,1,1,64
26,3.1,19.37,3.66,16.52,600152,103,3,1,1,64
27,2.95,19.33,3.33,15.81,600152,103,3,1,1,64
28,2.49,19.47,3.16,16.19,600152,103,3,1,1,64
29,2.47,18.91,3.12,17.08,600152,103,3,1,1,64
