epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,21.56,98.43,17.39,98.87,600780,103,3,1,1,64
1,21.06,97.24,17.02,97.84,600780,103,3,1,1,64
2,20.54,95.77,16.57,96.59,600780,103,3,1,1,64
3,19.84,95.18,15.97,95.0,600780,103,3,1,1,64
4,18.84,93.39,15.17,92.89,600780,103,3,1,1,64
5,17.56,91.05,14.11,90.03,600780,103,3,1,1,64
6,15.87,88.63,12.69,86.1,600780,103,3,1,1,64
7,13.57,83.41,10.85,80.63,600780,103,3,1,1,64
8,10.8,78.64,8.62,72.97,600780,103,3,1,1,64
9,7.87,71.29,6.17,62.35,600780,103,3,1,1,64
10,5.21,62.13,3.89,49.08,600780,103,3,1,1,64
11,3.4,54.97,2.39,37.76,600780,103,3,1,1,64
12,3.28,57.77,2.01,30.9,600780,103,3,1,1,64
13,4.1,61.39,2.06,29.55,600780,103,3,1,1,64
14,3.97,60.12,1.88,28.09,600780,103,3,1,1,64
15,3.29,59.57,1.53,25.32,600780,103,3,1,1,64
16,2.96,53.87,1.2,22.43,600780,103,3,1,1,64
17,2.44,52.43,1.01,20.21,600780,103,3,1,1,64
18,2.06,48.35,0.92,19.7,600780,103,3,1,1,64
19,1.88,46.48,0.88,19.07,600780,103,3,1,1,64
20,1.88,45.27,0.82,17.95,600780,103,3,1,1,64
21,2.34,46.88,0.73,15.76,600780,103,3,1,1,64
22,1.93,47.64,0.62,12.99,600780,103,3,1,1,64
23,1.73,50.96,0.54,10.38,600780,103,3,1,1,64
24,1.65,64.69,0.52,10.21,600780,103,3,1,1,64
25,1.56,71.09,0.56,12.33,600780,103,3,1,1,64
26,1.69,76.85,0.66,14.41,600780,103,3,1,1,64
27,1.7,80.88,0.74,15.9,600780,103,3,1,1,64
28,1.66,82.95,0.78,15.96,600780,103,3,1,1,64
29,1.64,69.08,0.77,14.93,600780,103,3,1,1,64
30,1.48,62.32,0.73,13.42,600780,103,3,1,1,64
31,1.32,55.76,0.71,12.7,600780,103,3,1,1,64
32,1.54,52.35,0.71,13.31,600780,103,3,1,1,64
33,1.41,44.29,0.72,13.96,600780,103,3,1,1,64
34,1.3,43.98,0.72,14.27,600780,103,3,1,1,64
