epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,56.85,99.41,42.24,99.44,600515,103,3,1,1,64
1,56.4,98.91,41.97,99.15,600515,103,3,1,1,64
2,55.95,98.32,41.67,98.81,600515,103,3,1,1,64
3,55.4,97.68,41.33,98.44,600515,103,3,1,1,64
4,54.85,97.08,40.95,98.01,600515,103,3,1,1,64
5,54.18,96.36,40.5,97.52,600515,103,3,1,1,64
6,53.42,95.58,39.98,96.95,600515,103,3,1,1,64
7,52.5,94.62,39.38,96.3,600515,103,3,1,1,64
8,51.36,93.4,38.68,95.55,600515,103,3,1,1,64
9,50.06,92.26,37.87,94.69,600515,103,3,1,1,64
10,48.62,90.93,36.92,93.69,600515,103,3,1,1,64
11,46.73,89.18,35.8,92.51,600515,103,3,1,1,64
12,44.82,87.5,34.49,91.12,600515,103,3,1,1,64
13,42.58,85.57,32.99,89.49,600515,103,3,1,1,64
14,39.8,83.03,31.28,87.56,600515,103,3,1,1,64
15,36.41,79.77,29.38,85.31,600515,103,3,1,1,64
16,32.55,76.36,27.28,82.64,600515,103,3,1,1,64
17,29.17,73.03,25.03,79.5,600515,103,3,1,1,64
18,24.58,67.68,22.74,77.37,600515,103,3,1,1,64
19,20.1,62.39,20.5,75.23,600515,103,3,1,1,64
20,16.47,56.93,18.42,72.72,600515,103,3,1,1,64
21,12.88,51.32,16.63,70.2,600515,103,3,1,1,64
22,9.57,45.43,15.24,68.45,600515,103,3,1,1,64
23,7.13,39.59,14.28,66.69,600515,103,3,1,1,64
24,6.4,36.95,13.73,64.46,600515,103,3,1,1,64
