epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,20.78,99.71,6.9,98.97,600759,103,3,1,1,64
1,20.4,97.8,6.77,98.01,600759,103,3,1,1,64
2,20.04,96.35,6.63,96.9,600759,103,3,1,1,64
3,19.63,94.81,6.46,95.61,600759,103,3,1,1,64
4,19.1,92.84,6.25,94.06,600759,103,3,1,1,64
5,18.42,90.94,6.0,92.17,600759,103,3,1,1,64
6,17.5,88.2,5.69,89.82,600759,103,3,1,1,64
7,16.19,85.29,5.29,86.84,600759,103,3,1,1,64
8,14.67,81.46,4.8,82.99,600759,103,3,1,1,64
9,12.58,76.31,4.19,77.9,600759,103,3,1,1,64
10,9.82,69.07,3.47,71.1,600759,103,3,1,1,64
11,7.31,60.67,2.67,61.93,600759,103,3,1,1,64
12,4.56,48.55,1.93,51.04,600759,103,3,1,1,64
13,2.51,37.0,1.53,43.21,600759,103,3,1,1,64
14,1.88,32.08,1.63,40.74,600759,103,3,1,1,64
15,2.55,36.07,1.97,41.4,600759,103,3,1,1,64
16,3.67,40.85,2.02,40.9,600759,103,3,1,1,64
17,3.9,42.11,1.7,37.97,600759,103,3,1,1,64
18,2.6,35.01,1.28,34.15,600759,103,3,1,1,64
19,2.12,30.43,0.98,30.81,600759,103,3,1,1,64
20,1.82,24.84,0.81,28.94,600759,103,3,1,1,64
21,1.62,23.04,0.74,27.96,600759,103,3,1,1,64
22,1.74,23.1,0.69,27.16,600759,103,3,1,1,64
23,1.73,24.38,0.64,25.98,600759,103,3,1,1,64
24,1.71,24.76,0.59,24.38,600759,103,3,1,1,64
25,1.62,26.44,0.54,22.77,600759,103,3,1,1,64
26,1.45,27.93,0.52,21.31,600759,103,3,1,1,64
27,1.3,29.52,0.52,20.68,600759,103,3,1,1,64
28,1.39,32.55,0.53,20.55,600759,103,3,1,1,64
29,1.49,35.93,0.54,20.27,600759,103,3,1,1,64
30,1.4,35.99,0.52,19.82,600759,103,3,1,1,64
31,1.25,36.04,0.49,19.27,600759,103,3,1,1,64
32,1.34,36.37,0.45,18.77,600759,103,3,1,1,64
33,1.21,33.97,0.43,18.44,600759,103,3,1,1,64
34,1.2,32.56,0.43,18.57,600759,103,3,1,1,64
35,0.97,29.89,0.43,19.01,600759,103,3,1,1,64
36,1.07,29.16,0.43,18.91,600759,103,3,1,1,64
37,1.16,30.18,0.42,18.27,600759,103,3,1,1,64
38,1.03,30.96,0.41,17.48,600759,103,3,1,1,64
39,1.06,31.98,0.4,17.06,600759,103,3,1,1,64
40,1.07,33.71,0.39,16.74,600759,103,3,1,1,64
41,1.05,33.82,0.39,16.58,600759,103,3,1,1,64
42,0.97,33.65,0.39,16.58,600759,103,3,1,1,64
43,0.88,33.24,0.4,16.74,600759,103,3,1,1,64
44,0.95,32.91,0.41,16.96,600759,103,3,1,1,64
45,0.99,33.22,0.42,17.24,600759,103,3,1,1,64
46,0.91,31.74,0.43,17.56,600759,103,3,1,1,64
47,0.85,31.42,0.43,17.84,600759,103,3,1,1,64
48,0.91,31.19,0.43,17.88,600759,103,3,1,1,64
49,0.96,31.78,0.42,17.54,600759,103,3,1,1,64
