epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,7.28,99.97,8.54,99.07,600370,103,3,1,1,64
1,7.14,98.54,8.42,98.36,600370,103,3,1,1,64
2,6.99,96.96,8.29,97.6,600370,103,3,1,1,64
3,6.86,95.26,8.15,96.76,600370,103,3,1,1,64
4,6.71,93.52,7.99,95.78,600370,103,3,1,1,64
5,6.54,91.77,7.8,94.66,600370,103,3,1,1,64
6,6.36,89.32,7.59,93.35,600370,103,3,1,1,64
7,6.16,87.32,7.34,91.81,600370,103,3,1,1,64
8,5.87,84.83,7.05,89.98,600370,103,3,1,1,64
9,5.57,82.46,6.71,87.78,600370,103,3,1,1,64
10,5.27,79.34,6.32,85.12,600370,103,3,1,1,64
11,4.94,76.15,5.86,81.91,600370,103,3,1,1,64
12,4.52,72.96,5.34,78.02,600370,103,3,1,1,64
13,3.98,67.39,4.74,73.28,600370,103,3,1,1,64
14,3.55,63.87,4.08,67.52,600370,103,3,1,1,64
15,3.15,60.68,3.36,60.53,600370,103,3,1,1,64
16,2.56,53.87,2.63,52.52,600370,103,3,1,1,64
17,2.16,48.64,1.94,44.05,600370,103,3,1,1,64
18,1.69,44.25,1.37,35.4,600370,103,3,1,1,64
19,1.38,39.49,1.01,29.86,600370,103,3,1,1,64
20,1.14,36.11,0.93,26.95,600370,103,3,1,1,64
21,1.12,34.84,1.11,28.03,600370,103,3,1,1,64
22,1.15,34.94,1.41,30.75,600370,103,3,1,1,64
23,1.08,34.06,1.69,34.8,600370,103,3,1,1,64
24,1.34,37.29,1.83,37.11,600370,103,3,1,1,64
