code,klt,loss,mape,val_loss,val_mape,modelname
c603290,103,8479.42,27.16,8039.64,23.32,/kaggle/working/models_2/103/8479.42_603290_98_mem_3_ltsm_1_dense_1_unit_64.h5
c000532,103,0.56,12.22,0.11,2.35,/kaggle/working/models_2/103/0.56_000532_30_mem_3_ltsm_1_dense_1_unit_64.h5
c000935,103,0.95,9.47,3.56,6.66,/kaggle/working/models_2/103/0.95_000935_42_mem_3_ltsm_1_dense_1_unit_64.h5
c603829,103,2.64,12.24,1.15,8.55,/kaggle/working/models_2/103/2.64_603829_16_mem_3_ltsm_1_dense_1_unit_64.h5
c603131,103,2.49,7.97,6.24,16.55,/kaggle/working/models_2/103/2.49_603131_76_mem_3_ltsm_1_dense_1_unit_64.h5
c000695,103,0.82,8.12,0.17,3.21,/kaggle/working/models_2/103/0.82_000695_37_mem_3_ltsm_1_dense_1_unit_64.h5
c603217,103,23.5,19.43,112.0,31.79,/kaggle/working/models_2/103/23.50_603217_19_mem_3_ltsm_1_dense_1_unit_64.h5
c605118,103,2.09,8.44,0.32,2.73,/kaggle/working/models_2/103/2.09_605118_25_mem_3_ltsm_1_dense_1_unit_64.h5
c603367,103,1.5,6.04,0.4,4.47,/kaggle/working/models_2/103/1.50_603367_66_mem_3_ltsm_1_dense_1_unit_64.h5
c002232,103,0.75,6.79,0.33,3.09,/kaggle/working/models_2/103/0.75_002232_67_mem_3_ltsm_1_dense_1_unit_64.h5
c002136,103,0.65,7.31,1.86,3.82,/kaggle/working/models_2/103/0.65_002136_45_mem_3_ltsm_1_dense_1_unit_64.h5
c601233,103,0.74,8.81,11.02,12.85,/kaggle/working/models_2/103/0.74_601233_39_mem_3_ltsm_1_dense_1_unit_64.h5
c603728,103,5.97,11.42,373.2,40.0,/kaggle/working/models_2/103/5.97_603728_71_mem_3_ltsm_1_dense_1_unit_64.h5
c003005,103,18.81,17.17,523.3,42.56,/kaggle/working/models_2/103/18.81_003005_34_mem_3_ltsm_1_dense_1_unit_64.h5
c600487,103,0.56,15.74,1.3,5.79,/kaggle/working/models_2/103/0.56_600487_27_mem_3_ltsm_1_dense_1_unit_64.h5
c600694,103,4.24,56.98,1.08,3.55,/kaggle/working/models_2/103/4.24_600694_26_mem_3_ltsm_1_dense_1_unit_64.h5
c600703,103,0.52,26.26,24.27,13.31,/kaggle/working/models_2/103/0.52_600703_27_mem_3_ltsm_1_dense_1_unit_64.h5
c603200,103,4.62,10.22,6.83,9.43,/kaggle/working/models_2/103/4.62_603200_39_mem_3_ltsm_1_dense_1_unit_64.h5
c603277,103,1.0,7.67,0.64,3.54,/kaggle/working/models_2/103/1.00_603277_95_mem_3_ltsm_1_dense_1_unit_64.h5
c600845,103,0.18,59.5,313.11,34.38,/kaggle/working/models_2/103/0.18_600845_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603810,103,10.69,13.78,65.23,31.63,/kaggle/working/models_2/103/10.69_603810_29_mem_3_ltsm_1_dense_1_unit_64.h5
c600549,103,1.48,37.0,0.75,2.71,/kaggle/working/models_2/103/1.48_600549_42_mem_3_ltsm_1_dense_1_unit_64.h5
c000977,103,1.08,8.5,33.05,15.25,/kaggle/working/models_2/103/1.08_000977_30_mem_3_ltsm_1_dense_1_unit_64.h5
c600436,103,9.28,48.45,30664.34,44.62,/kaggle/working/models_2/103/9.28_600436_65_mem_3_ltsm_1_dense_1_unit_64.h5
c600584,103,0.94,10.71,75.82,18.94,/kaggle/working/models_2/103/0.94_600584_40_mem_3_ltsm_1_dense_1_unit_64.h5
c603160,103,3839.14,33.88,2890.33,87.64,/kaggle/working/models_2/103/3839.14_603160_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603688,103,4.33,10.99,8177.68,82.17,/kaggle/working/models_2/103/4.33_603688_79_mem_3_ltsm_1_dense_1_unit_64.h5
c000049,103,1.12,46.52,14.98,6.74,/kaggle/working/models_2/103/1.12_000049_54_mem_3_ltsm_1_dense_1_unit_64.h5
c002179,103,0.87,14.0,557.61,34.99,/kaggle/working/models_2/103/0.87_002179_82_mem_3_ltsm_1_dense_1_unit_64.h5
c603996,103,5.2,20.95,0.75,78.78,/kaggle/working/models_2/103/5.20_603996_24_mem_3_ltsm_1_dense_1_unit_64.h5
c603900,103,9.06,14.55,0.66,8.58,/kaggle/working/models_2/103/9.06_603900_15_mem_3_ltsm_1_dense_1_unit_64.h5
c603839,103,3.1,12.43,0.98,12.53,/kaggle/working/models_2/103/3.10_603839_14_mem_3_ltsm_1_dense_1_unit_64.h5
