c600219,103,8.20,99.51,9.49,98.71,/content/drive/MyDrive/stock/data/working/models_2/103/8.20_600219_00_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,80.90,100.13,36.54,100.22,/content/drive/MyDrive/stock/data/working/models_2/103/80.90_601686_00_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,7.98,97.52,9.25,97.38,/content/drive/MyDrive/stock/data/working/models_2/103/7.98_600219_01_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,7.76,95.52,8.97,95.75,/content/drive/MyDrive/stock/data/working/models_2/103/7.76_600219_02_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,7.50,92.99,8.61,93.69,/content/drive/MyDrive/stock/data/working/models_2/103/7.50_600219_03_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,7.18,90.01,8.14,91.02,/content/drive/MyDrive/stock/data/working/models_2/103/7.18_600219_04_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,6.74,85.96,7.54,87.55,/content/drive/MyDrive/stock/data/working/models_2/103/6.74_600219_05_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,6.24,81.17,6.76,82.89,/content/drive/MyDrive/stock/data/working/models_2/103/6.24_600219_06_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,80.44,99.86,36.42,100.05,/content/drive/MyDrive/stock/data/working/models_2/103/80.44_601686_01_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,5.56,74.17,5.73,76.54,/content/drive/MyDrive/stock/data/working/models_2/103/5.56_600219_07_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,80.02,99.59,36.32,99.91,/content/drive/MyDrive/stock/data/working/models_2/103/80.02_601686_02_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,4.78,66.11,4.45,67.75,/content/drive/MyDrive/stock/data/working/models_2/103/4.78_600219_08_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,3.73,55.51,2.94,55.49,/content/drive/MyDrive/stock/data/working/models_2/103/3.73_600219_09_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,79.48,99.30,36.24,99.79,/content/drive/MyDrive/stock/data/working/models_2/103/79.48_601686_03_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,78.97,99.00,36.18,99.70,/content/drive/MyDrive/stock/data/working/models_2/103/78.97_601686_04_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,2.59,43.26,1.44,38.53,/content/drive/MyDrive/stock/data/working/models_2/103/2.59_600219_10_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,78.41,98.69,36.13,99.64,/content/drive/MyDrive/stock/data/working/models_2/103/78.41_601686_05_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,1.57,32.65,0.46,20.37,/content/drive/MyDrive/stock/data/working/models_2/103/1.57_600219_11_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,77.66,98.23,36.10,99.59,/content/drive/MyDrive/stock/data/working/models_2/103/77.66_601686_06_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,1.02,29.09,0.45,15.56,/content/drive/MyDrive/stock/data/working/models_2/103/1.02_600219_12_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,76.65,97.68,36.08,99.55,/content/drive/MyDrive/stock/data/working/models_2/103/76.65_601686_07_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,1.30,42.69,0.76,20.25,/content/drive/MyDrive/stock/data/working/models_2/103/1.30_600219_13_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,75.94,97.25,36.07,99.54,/content/drive/MyDrive/stock/data/working/models_2/103/75.94_601686_08_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,1.57,51.60,0.60,18.08,/content/drive/MyDrive/stock/data/working/models_2/103/1.57_600219_14_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,74.91,96.61,36.07,99.54,/content/drive/MyDrive/stock/data/working/models_2/103/74.91_601686_09_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,1.23,43.15,0.34,13.34,/content/drive/MyDrive/stock/data/working/models_2/103/1.23_600219_15_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,73.07,95.62,36.09,99.55,/content/drive/MyDrive/stock/data/working/models_2/103/73.07_601686_10_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,0.92,33.70,0.29,13.80,/content/drive/MyDrive/stock/data/working/models_2/103/0.92_600219_16_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,71.63,94.74,36.12,99.59,/content/drive/MyDrive/stock/data/working/models_2/103/71.63_601686_11_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,0.88,27.26,0.40,18.09,/content/drive/MyDrive/stock/data/working/models_2/103/0.88_600219_17_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,0.77,24.75,0.52,20.87,/content/drive/MyDrive/stock/data/working/models_2/103/0.77_600219_18_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,69.38,93.51,36.17,99.64,/content/drive/MyDrive/stock/data/working/models_2/103/69.38_601686_12_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,0.84,23.79,0.55,21.43,/content/drive/MyDrive/stock/data/working/models_2/103/0.84_600219_19_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,67.01,91.94,36.23,99.72,/content/drive/MyDrive/stock/data/working/models_2/103/67.01_601686_13_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,0.78,22.32,0.48,19.69,/content/drive/MyDrive/stock/data/working/models_2/103/0.78_600219_20_mem_3_ltsm_1_dense_1_unit_64.h5
c601686,103,63.92,90.14,36.30,99.80,/content/drive/MyDrive/stock/data/working/models_2/103/63.92_601686_14_mem_3_ltsm_1_dense_1_unit_64.h5
c600219,103,0.83,21.89,0.38,16.47,/content/drive/MyDrive/stock/data/working/models_2/103/0.83_600219_21_mem_3_ltsm_1_dense_1_unit_64.h5
