code,klt,loss,mape,val_loss,val_mape,modelname
c000557,103,0.39,9.14,0.06,4.61,/kaggle/working/models_2/103/0.39_000557_51_mem_3_ltsm_1_dense_1_unit_64.h5
c002307,103,0.21,7.13,0.03,2.5,/kaggle/working/models_2/103/0.21_002307_62_mem_3_ltsm_1_dense_1_unit_64.h5
c601727,103,1.44,11.16,0.93,15.75,/kaggle/working/models_2/103/1.44_601727_12_mem_3_ltsm_1_dense_1_unit_64.h5
c000039,103,0.29,18.21,0.91,10.56,/kaggle/working/models_2/103/0.29_000039_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603379,103,10.5,11.76,30.58,16.95,/kaggle/working/models_2/103/10.50_603379_21_mem_3_ltsm_1_dense_1_unit_64.h5
c603936,103,2.03,9.25,7.33,15.86,/kaggle/working/models_2/103/2.03_603936_46_mem_3_ltsm_1_dense_1_unit_64.h5
c000068,103,0.25,6.98,0.13,7.98,/kaggle/working/models_2/103/0.25_000068_37_mem_3_ltsm_1_dense_1_unit_64.h5
c002366,103,5.29,13.47,5.9,51.76,/kaggle/working/models_2/103/5.29_002366_15_mem_3_ltsm_1_dense_1_unit_64.h5
c002158,103,0.51,23.95,51.21,26.92,/kaggle/working/models_2/103/0.51_002158_39_mem_3_ltsm_1_dense_1_unit_64.h5
c000338,103,0.28,27.03,5.92,11.08,/kaggle/working/models_2/103/0.28_000338_33_mem_3_ltsm_1_dense_1_unit_64.h5
c603789,103,4.43,9.23,5.23,20.71,/kaggle/working/models_2/103/4.43_603789_16_mem_3_ltsm_1_dense_1_unit_64.h5
c001696,103,0.3,17.06,0.1,4.32,/kaggle/working/models_2/103/0.30_001696_27_mem_3_ltsm_1_dense_1_unit_64.h5
c605183,103,3.09,8.9,181.0,65.94,/kaggle/working/models_2/103/3.09_605183_17_mem_3_ltsm_1_dense_1_unit_64.h5
c603211,103,0.31,3.12,1.99,10.0,/kaggle/working/models_2/103/0.31_603211_48_mem_3_ltsm_1_dense_1_unit_64.h5
c603602,103,4.62,10.96,7.48,18.4,/kaggle/working/models_2/103/4.62_603602_20_mem_3_ltsm_1_dense_1_unit_64.h5
c603227,103,0.72,9.85,1.48,13.42,/kaggle/working/models_2/103/0.72_603227_37_mem_3_ltsm_1_dense_1_unit_64.h5
c002510,103,0.18,7.72,0.17,6.99,/kaggle/working/models_2/103/0.18_002510_29_mem_3_ltsm_1_dense_1_unit_64.h5
c603095,103,3.65,6.77,2.45,5.42,/kaggle/working/models_2/103/3.65_603095_24_mem_3_ltsm_1_dense_1_unit_64.h5
c000010,103,0.12,8.52,0.08,5.7,/kaggle/working/models_2/103/0.12_000010_52_mem_3_ltsm_1_dense_1_unit_64.h5
c000010,103,0.12,8.41,0.15,7.75,/kaggle/working/models_2/103/0.12_000010_53_mem_3_ltsm_1_dense_1_unit_64.h5
c002141,103,0.11,7.22,0.28,8.0,/kaggle/working/models_2/103/0.11_002141_68_mem_3_ltsm_1_dense_1_unit_64.h5
c600361,103,0.49,7.82,0.1,4.62,/kaggle/working/models_2/103/0.49_600361_29_mem_3_ltsm_1_dense_1_unit_64.h5
c600460,103,0.35,11.86,524.27,39.52,/kaggle/working/models_2/103/0.35_600460_34_mem_3_ltsm_1_dense_1_unit_64.h5
c600460,103,0.35,11.13,538.64,40.8,/kaggle/working/models_2/103/0.35_600460_38_mem_3_ltsm_1_dense_1_unit_64.h5
c600743,103,0.04,16.26,0.02,4.89,/kaggle/working/models_2/103/0.04_600743_33_mem_3_ltsm_1_dense_1_unit_64.h5
c600743,103,0.04,17.05,0.01,4.24,/kaggle/working/models_2/103/0.04_600743_34_mem_3_ltsm_1_dense_1_unit_64.h5
c600743,103,0.04,16.83,0.01,2.85,/kaggle/working/models_2/103/0.04_600743_39_mem_3_ltsm_1_dense_1_unit_64.h5
c600743,103,0.04,17.89,0.03,6.44,/kaggle/working/models_2/103/0.04_600743_41_mem_3_ltsm_1_dense_1_unit_64.h5
c600743,103,0.04,17.88,0.06,10.9,/kaggle/working/models_2/103/0.04_600743_42_mem_3_ltsm_1_dense_1_unit_64.h5
c600743,103,0.04,16.79,0.02,5.39,/kaggle/working/models_2/103/0.04_600743_45_mem_3_ltsm_1_dense_1_unit_64.h5
c603037,103,10.12,11.82,6.14,11.36,/kaggle/working/models_2/103/10.12_603037_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002120,103,4.05,27.65,14.33,20.03,/kaggle/working/models_2/103/4.05_002120_09_mem_3_ltsm_1_dense_1_unit_64.h5
c002787,103,3.36,12.14,0.45,9.13,/kaggle/working/models_2/103/3.36_002787_16_mem_3_ltsm_1_dense_1_unit_64.h5
c002490,103,0.33,5.94,0.25,7.87,/kaggle/working/models_2/103/0.33_002490_72_mem_3_ltsm_1_dense_1_unit_64.h5
c603822,103,9.63,7.22,10.94,6.39,/kaggle/working/models_2/103/9.63_603822_86_mem_3_ltsm_1_dense_1_unit_64.h5
c002029,103,0.53,16.62,0.02,2.14,/kaggle/working/models_2/103/0.53_002029_57_mem_3_ltsm_1_dense_1_unit_64.h5
c600641,103,0.14,25.67,34.73,16.44,/kaggle/working/models_2/103/0.14_600641_42_mem_3_ltsm_1_dense_1_unit_64.h5
c600237,103,0.23,6.44,0.33,9.32,/kaggle/working/models_2/103/0.23_600237_42_mem_3_ltsm_1_dense_1_unit_64.h5
c002629,103,0.96,14.41,0.97,25.94,/kaggle/working/models_2/103/0.96_002629_11_mem_3_ltsm_1_dense_1_unit_64.h5
c600523,103,0.64,21.74,4.24,9.09,/kaggle/working/models_2/103/0.64_600523_48_mem_3_ltsm_1_dense_1_unit_64.h5
c002148,103,0.37,8.43,0.26,6.0,/kaggle/working/models_2/103/0.37_002148_40_mem_3_ltsm_1_dense_1_unit_64.h5
c601038,103,0.48,5.74,0.51,5.38,/kaggle/working/models_2/103/0.48_601038_47_mem_3_ltsm_1_dense_1_unit_64.h5
c600877,103,0.25,8.39,2.28,7.32,/kaggle/working/models_2/103/0.25_600877_36_mem_3_ltsm_1_dense_1_unit_64.h5
c601918,103,0.23,6.9,0.07,4.9,/kaggle/working/models_2/103/0.23_601918_70_mem_3_ltsm_1_dense_1_unit_64.h5
c600127,103,0.24,6.89,0.82,6.91,/kaggle/working/models_2/103/0.24_600127_39_mem_3_ltsm_1_dense_1_unit_64.h5
c601607,103,0.71,22.09,1.36,5.82,/kaggle/working/models_2/103/0.71_601607_57_mem_3_ltsm_1_dense_1_unit_64.h5
c605319,103,2.92,9.25,0.84,6.34,/kaggle/working/models_2/103/2.92_605319_35_mem_3_ltsm_1_dense_1_unit_64.h5
c600547,103,1.27,26.98,0.99,3.29,/kaggle/working/models_2/103/1.27_600547_33_mem_3_ltsm_1_dense_1_unit_64.h5
c002632,103,0.38,8.92,0.08,3.41,/kaggle/working/models_2/103/0.38_002632_66_mem_3_ltsm_1_dense_1_unit_64.h5
c002502,103,0.29,8.14,0.3,11.2,/kaggle/working/models_2/103/0.29_002502_59_mem_3_ltsm_1_dense_1_unit_64.h5
c002502,103,0.29,8.36,0.21,8.97,/kaggle/working/models_2/103/0.29_002502_60_mem_3_ltsm_1_dense_1_unit_64.h5
c000584,103,0.3,8.38,0.53,8.92,/kaggle/working/models_2/103/0.30_000584_45_mem_3_ltsm_1_dense_1_unit_64.h5
c600125,103,0.23,11.76,0.08,3.27,/kaggle/working/models_2/103/0.23_600125_21_mem_3_ltsm_1_dense_1_unit_64.h5
c600125,103,0.23,10.22,0.31,8.45,/kaggle/working/models_2/103/0.23_600125_23_mem_3_ltsm_1_dense_1_unit_64.h5
c002606,103,0.53,8.91,0.84,7.68,/kaggle/working/models_2/103/0.53_002606_30_mem_3_ltsm_1_dense_1_unit_64.h5
c600577,103,0.06,25.28,0.62,8.22,/kaggle/working/models_2/103/0.06_600577_29_mem_3_ltsm_1_dense_1_unit_64.h5
c600577,103,0.06,23.46,0.53,7.18,/kaggle/working/models_2/103/0.06_600577_34_mem_3_ltsm_1_dense_1_unit_64.h5
c600577,103,0.06,27.67,0.37,6.92,/kaggle/working/models_2/103/0.06_600577_35_mem_3_ltsm_1_dense_1_unit_64.h5
c600577,103,0.06,23.13,0.33,8.68,/kaggle/working/models_2/103/0.06_600577_37_mem_3_ltsm_1_dense_1_unit_64.h5
c600577,103,0.06,22.64,0.51,6.48,/kaggle/working/models_2/103/0.06_600577_40_mem_3_ltsm_1_dense_1_unit_64.h5
c002190,103,4.65,9.18,3.54,6.37,/kaggle/working/models_2/103/4.65_002190_47_mem_3_ltsm_1_dense_1_unit_64.h5
c002397,103,1.29,14.02,1.05,20.39,/kaggle/working/models_2/103/1.29_002397_13_mem_3_ltsm_1_dense_1_unit_64.h5
c000683,103,0.08,8.03,2.95,15.12,/kaggle/working/models_2/103/0.08_000683_19_mem_3_ltsm_1_dense_1_unit_64.h5
c003036,103,3.45,12.11,2.4,11.54,/kaggle/working/models_2/103/3.45_003036_32_mem_3_ltsm_1_dense_1_unit_64.h5
c002727,103,9.97,10.98,35.79,17.0,/kaggle/working/models_2/103/9.97_002727_25_mem_3_ltsm_1_dense_1_unit_64.h5
c002998,103,2.26,13.08,0.16,4.77,/kaggle/working/models_2/103/2.26_002998_38_mem_3_ltsm_1_dense_1_unit_64.h5
c000622,103,0.71,10.78,0.14,6.54,/kaggle/working/models_2/103/0.71_000622_40_mem_3_ltsm_1_dense_1_unit_64.h5
c002448,103,1.77,12.21,1.59,15.24,/kaggle/working/models_2/103/1.77_002448_10_mem_3_ltsm_1_dense_1_unit_64.h5
c002448,103,1.77,11.94,2.33,18.35,/kaggle/working/models_2/103/1.77_002448_13_mem_3_ltsm_1_dense_1_unit_64.h5
c002448,103,1.77,13.02,2.0,16.97,/kaggle/working/models_2/103/1.77_002448_14_mem_3_ltsm_1_dense_1_unit_64.h5
c603677,103,3.48,10.81,1.15,7.72,/kaggle/working/models_2/103/3.48_603677_15_mem_3_ltsm_1_dense_1_unit_64.h5
c000505,103,0.45,9.77,1.17,10.14,/kaggle/working/models_2/103/0.45_000505_14_mem_3_ltsm_1_dense_1_unit_64.h5
c002059,103,1.0,14.76,1.39,14.15,/kaggle/working/models_2/103/1.00_002059_10_mem_3_ltsm_1_dense_1_unit_64.h5
c603739,103,6.96,10.29,6.99,17.72,/kaggle/working/models_2/103/6.96_603739_17_mem_3_ltsm_1_dense_1_unit_64.h5
c600094,103,0.35,7.99,0.43,13.14,/kaggle/working/models_2/103/0.35_600094_43_mem_3_ltsm_1_dense_1_unit_64.h5
c600094,103,0.35,8.11,0.51,14.41,/kaggle/working/models_2/103/0.35_600094_44_mem_3_ltsm_1_dense_1_unit_64.h5
c002512,103,2.16,12.66,0.72,22.24,/kaggle/working/models_2/103/2.16_002512_16_mem_3_ltsm_1_dense_1_unit_64.h5
c000718,103,0.14,42.98,0.09,6.2,/kaggle/working/models_2/103/0.14_000718_26_mem_3_ltsm_1_dense_1_unit_64.h5
c002639,103,1.01,10.67,4.3,14.7,/kaggle/working/models_2/103/1.01_002639_19_mem_3_ltsm_1_dense_1_unit_64.h5
c603099,103,4.33,10.89,1.97,12.28,/kaggle/working/models_2/103/4.33_603099_17_mem_3_ltsm_1_dense_1_unit_64.h5
c603006,103,2.91,9.27,0.57,7.38,/kaggle/working/models_2/103/2.91_603006_27_mem_3_ltsm_1_dense_1_unit_64.h5
c002486,103,0.13,6.3,0.01,2.36,/kaggle/working/models_2/103/0.13_002486_61_mem_3_ltsm_1_dense_1_unit_64.h5
c002651,103,0.37,7.69,0.56,6.35,/kaggle/working/models_2/103/0.37_002651_70_mem_3_ltsm_1_dense_1_unit_64.h5
c601258,103,0.06,7.77,0.02,8.81,/kaggle/working/models_2/103/0.06_601258_28_mem_3_ltsm_1_dense_1_unit_64.h5
c601258,103,0.06,7.35,0.03,9.66,/kaggle/working/models_2/103/0.06_601258_33_mem_3_ltsm_1_dense_1_unit_64.h5
c600884,103,0.15,13.95,38.86,15.22,/kaggle/working/models_2/103/0.15_600884_57_mem_3_ltsm_1_dense_1_unit_64.h5
c600884,103,0.15,14.71,39.54,15.24,/kaggle/working/models_2/103/0.15_600884_63_mem_3_ltsm_1_dense_1_unit_64.h5
c002401,103,0.79,8.42,0.31,3.63,/kaggle/working/models_2/103/0.79_002401_30_mem_3_ltsm_1_dense_1_unit_64.h5
c600281,103,0.23,6.91,0.09,4.36,/kaggle/working/models_2/103/0.23_600281_47_mem_3_ltsm_1_dense_1_unit_64.h5
c600281,103,0.23,6.94,0.13,5.38,/kaggle/working/models_2/103/0.23_600281_66_mem_3_ltsm_1_dense_1_unit_64.h5
c600785,103,1.55,13.66,1.8,7.66,/kaggle/working/models_2/103/1.55_600785_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002093,103,0.37,6.83,0.1,3.44,/kaggle/working/models_2/103/0.37_002093_58_mem_3_ltsm_1_dense_1_unit_64.h5
c600067,103,0.16,21.49,0.05,4.63,/kaggle/working/models_2/103/0.16_600067_35_mem_3_ltsm_1_dense_1_unit_64.h5
c000850,103,0.15,8.41,0.09,7.3,/kaggle/working/models_2/103/0.15_000850_53_mem_3_ltsm_1_dense_1_unit_64.h5
c002291,103,0.85,8.58,0.9,4.51,/kaggle/working/models_2/103/0.85_002291_34_mem_3_ltsm_1_dense_1_unit_64.h5
c601816,103,0.15,5.9,0.02,2.39,/kaggle/working/models_2/103/0.15_601816_41_mem_3_ltsm_1_dense_1_unit_64.h5
c601666,103,0.64,9.0,0.76,9.51,/kaggle/working/models_2/103/0.64_601666_40_mem_3_ltsm_1_dense_1_unit_64.h5
c601666,103,0.64,9.0,1.56,10.66,/kaggle/working/models_2/103/0.64_601666_42_mem_3_ltsm_1_dense_1_unit_64.h5
c003026,103,422.55,22.55,148.74,26.88,/kaggle/working/models_2/103/422.55_003026_47_mem_3_ltsm_1_dense_1_unit_64.h5
c603511,103,5.3,9.88,5.06,14.38,/kaggle/working/models_2/103/5.30_603511_30_mem_3_ltsm_1_dense_1_unit_64.h5
c603056,103,11.29,16.31,24.08,26.26,/kaggle/working/models_2/103/11.29_603056_15_mem_3_ltsm_1_dense_1_unit_64.h5
c600719,103,0.13,6.71,0.03,3.23,/kaggle/working/models_2/103/0.13_600719_44_mem_3_ltsm_1_dense_1_unit_64.h5
c600292,103,0.78,8.91,0.55,10.26,/kaggle/working/models_2/103/0.78_600292_26_mem_3_ltsm_1_dense_1_unit_64.h5
c002406,103,0.31,8.97,0.12,4.8,/kaggle/working/models_2/103/0.31_002406_32_mem_3_ltsm_1_dense_1_unit_64.h5
c600962,103,0.71,6.67,0.15,3.09,/kaggle/working/models_2/103/0.71_600962_54_mem_3_ltsm_1_dense_1_unit_64.h5
c000803,103,0.43,7.86,0.89,8.15,/kaggle/working/models_2/103/0.43_000803_39_mem_3_ltsm_1_dense_1_unit_64.h5
c603278,103,1.47,10.08,2.14,15.81,/kaggle/working/models_2/103/1.47_603278_12_mem_3_ltsm_1_dense_1_unit_64.h5
c002499,103,1.74,7.8,0.78,14.57,/kaggle/working/models_2/103/1.74_002499_76_mem_3_ltsm_1_dense_1_unit_64.h5
c000752,103,0.79,6.86,0.37,6.82,/kaggle/working/models_2/103/0.79_000752_30_mem_3_ltsm_1_dense_1_unit_64.h5
c600863,103,0.03,40.37,0.02,5.14,/kaggle/working/models_2/103/0.03_600863_33_mem_3_ltsm_1_dense_1_unit_64.h5
c600863,103,0.03,39.85,0.1,6.07,/kaggle/working/models_2/103/0.03_600863_34_mem_3_ltsm_1_dense_1_unit_64.h5
c600863,103,0.03,40.34,0.03,6.13,/kaggle/working/models_2/103/0.03_600863_37_mem_3_ltsm_1_dense_1_unit_64.h5
c600863,103,0.03,34.99,0.09,9.35,/kaggle/working/models_2/103/0.03_600863_38_mem_3_ltsm_1_dense_1_unit_64.h5
c600863,103,0.03,29.09,0.07,4.57,/kaggle/working/models_2/103/0.03_600863_39_mem_3_ltsm_1_dense_1_unit_64.h5
c600863,103,0.03,35.7,0.01,2.78,/kaggle/working/models_2/103/0.03_600863_41_mem_3_ltsm_1_dense_1_unit_64.h5
c603237,103,0.0,0.11,0.67,1.75,/kaggle/working/models_2/103/0.00_603237_96_mem_3_ltsm_1_dense_1_unit_64.h5
c603698,103,11.8,13.48,9.28,14.7,/kaggle/working/models_2/103/11.80_603698_18_mem_3_ltsm_1_dense_1_unit_64.h5
c000929,103,0.53,6.79,0.3,5.6,/kaggle/working/models_2/103/0.53_000929_34_mem_3_ltsm_1_dense_1_unit_64.h5
c603228,103,17.18,11.82,46.48,29.52,/kaggle/working/models_2/103/17.18_603228_08_mem_3_ltsm_1_dense_1_unit_64.h5
c600388,103,0.52,42.23,1.03,9.94,/kaggle/working/models_2/103/0.52_600388_45_mem_3_ltsm_1_dense_1_unit_64.h5
c600388,103,0.52,50.94,0.2,3.74,/kaggle/working/models_2/103/0.52_600388_50_mem_3_ltsm_1_dense_1_unit_64.h5
c601857,103,0.41,6.46,0.57,13.23,/kaggle/working/models_2/103/0.41_601857_43_mem_3_ltsm_1_dense_1_unit_64.h5
c600657,103,0.12,13.88,0.04,2.71,/kaggle/working/models_2/103/0.12_600657_25_mem_3_ltsm_1_dense_1_unit_64.h5
c600499,103,0.31,21.75,15.47,15.31,/kaggle/working/models_2/103/0.31_600499_35_mem_3_ltsm_1_dense_1_unit_64.h5
c603363,103,1.02,6.6,6.25,11.94,/kaggle/working/models_2/103/1.02_603363_64_mem_3_ltsm_1_dense_1_unit_64.h5
c000561,103,0.31,6.82,0.24,4.67,/kaggle/working/models_2/103/0.31_000561_36_mem_3_ltsm_1_dense_1_unit_64.h5
c603230,103,2.28,11.05,0.02,1.14,/kaggle/working/models_2/103/2.28_603230_34_mem_3_ltsm_1_dense_1_unit_64.h5
c002986,103,21.5,16.6,3.09,6.78,/kaggle/working/models_2/103/21.50_002986_24_mem_3_ltsm_1_dense_1_unit_64.h5
c002749,103,3.48,12.04,1.32,10.85,/kaggle/working/models_2/103/3.48_002749_26_mem_3_ltsm_1_dense_1_unit_64.h5
c603083,103,4.28,9.55,5.81,20.82,/kaggle/working/models_2/103/4.28_603083_31_mem_3_ltsm_1_dense_1_unit_64.h5
c600697,103,1.43,61.45,0.63,3.8,/kaggle/working/models_2/103/1.43_600697_16_mem_3_ltsm_1_dense_1_unit_64.h5
c002068,103,0.29,8.13,3.07,11.64,/kaggle/working/models_2/103/0.29_002068_26_mem_3_ltsm_1_dense_1_unit_64.h5
c002068,103,0.29,8.03,1.87,7.2,/kaggle/working/models_2/103/0.29_002068_35_mem_3_ltsm_1_dense_1_unit_64.h5
c600708,103,0.07,7.19,0.04,3.91,/kaggle/working/models_2/103/0.07_600708_51_mem_3_ltsm_1_dense_1_unit_64.h5
c603208,103,154.73,22.49,312.63,34.86,/kaggle/working/models_2/103/154.73_603208_26_mem_3_ltsm_1_dense_1_unit_64.h5
c002234,103,1.71,7.84,0.54,3.32,/kaggle/working/models_2/103/1.71_002234_56_mem_3_ltsm_1_dense_1_unit_64.h5
c000897,103,0.18,8.56,0.02,4.6,/kaggle/working/models_2/103/0.18_000897_22_mem_3_ltsm_1_dense_1_unit_64.h5
