code,klt,loss,mape,val_loss,val_mape,modelname
c000020,103,5.77,21.79,6.17,16.45,/content/drive/MyDrive/stock/data/working/models_2/103/5.77_000020_38_mem_3_ltsm_1_dense_1_unit_64.h5
c603096,103,1867.73,93.83,392.98,100.21,/content/drive/MyDrive/stock/data/working/models_2/103/1867.73_603096_18_mem_3_ltsm_1_dense_1_unit_64.h5
c600416,103,5.24,19.9,26.79,28.3,/content/drive/MyDrive/stock/data/working/models_2/103/5.24_600416_28_mem_3_ltsm_1_dense_1_unit_64.h5
c002411,103,28.28,35.98,33.25,66.05,/content/drive/MyDrive/stock/data/working/models_2/103/28.28_002411_49_mem_3_ltsm_1_dense_1_unit_64.h5
c603288,103,1486.76,61.36,3777.19,68.82,/content/drive/MyDrive/stock/data/working/models_2/103/1486.76_603288_49_mem_3_ltsm_1_dense_1_unit_64.h5
c603903,103,5.14,13.81,4.43,20.32,/content/drive/MyDrive/stock/data/working/models_2/103/5.14_603903_32_mem_3_ltsm_1_dense_1_unit_64.h5
c603215,103,108.74,61.25,266.54,99.34,/content/drive/MyDrive/stock/data/working/models_2/103/108.74_603215_25_mem_3_ltsm_1_dense_1_unit_64.h5
c600310,103,0.76,64.84,1.55,25.67,/content/drive/MyDrive/stock/data/working/models_2/103/0.76_600310_26_mem_3_ltsm_1_dense_1_unit_64.h5
c601890,103,2.99,18.78,1.99,16.89,/content/drive/MyDrive/stock/data/working/models_2/103/2.99_601890_46_mem_3_ltsm_1_dense_1_unit_64.h5
c603679,103,376.63,87.07,149.56,100.83,/content/drive/MyDrive/stock/data/working/models_2/103/376.63_603679_19_mem_3_ltsm_1_dense_1_unit_64.h5
c600805,103,2.04,39.84,2.36,27.75,/content/drive/MyDrive/stock/data/working/models_2/103/2.04_600805_25_mem_3_ltsm_1_dense_1_unit_64.h5
c002779,103,62.2,30.11,18.55,15.48,/content/drive/MyDrive/stock/data/working/models_2/103/62.20_002779_49_mem_3_ltsm_1_dense_1_unit_64.h5
c002463,103,7.46,40.84,11.76,22.89,/content/drive/MyDrive/stock/data/working/models_2/103/7.46_002463_49_mem_3_ltsm_1_dense_1_unit_64.h5
c600692,103,2.02,17.28,0.88,10.03,/content/drive/MyDrive/stock/data/working/models_2/103/2.02_600692_48_mem_3_ltsm_1_dense_1_unit_64.h5
c001318,103,5.02,13.53,3.78,11.52,/content/drive/MyDrive/stock/data/working/models_2/103/5.02_001318_36_mem_3_ltsm_1_dense_1_unit_64.h5
c600710,103,0.71,26.12,0.61,13.01,/content/drive/MyDrive/stock/data/working/models_2/103/0.71_600710_33_mem_3_ltsm_1_dense_1_unit_64.h5
c603708,103,58.61,26.03,67.02,66.4,/content/drive/MyDrive/stock/data/working/models_2/103/58.61_603708_43_mem_3_ltsm_1_dense_1_unit_64.h5
c002479,103,4.91,21.08,0.49,11.52,/content/drive/MyDrive/stock/data/working/models_2/103/4.91_002479_45_mem_3_ltsm_1_dense_1_unit_64.h5
c600479,103,3.14,26.65,1.18,10.24,/content/drive/MyDrive/stock/data/working/models_2/103/3.14_600479_47_mem_3_ltsm_1_dense_1_unit_64.h5
c001288,103,2.56,9.25,24.25,21.01,/content/drive/MyDrive/stock/data/working/models_2/103/2.56_001288_31_mem_3_ltsm_1_dense_1_unit_64.h5
c603929,103,13.83,19.26,5.59,18.69,/content/drive/MyDrive/stock/data/working/models_2/103/13.83_603929_35_mem_3_ltsm_1_dense_1_unit_64.h5
c600262,103,39.18,44.75,22.85,26.97,/content/drive/MyDrive/stock/data/working/models_2/103/39.18_600262_32_mem_3_ltsm_1_dense_1_unit_64.h5
c605033,103,5.58,10.57,275.02,86.27,/content/drive/MyDrive/stock/data/working/models_2/103/5.58_605033_49_mem_3_ltsm_1_dense_1_unit_64.h5
c000090,103,0.61,155.1,0.43,10.13,/content/drive/MyDrive/stock/data/working/models_2/103/0.61_000090_41_mem_3_ltsm_1_dense_1_unit_64.h5
c600429,103,1.5,15.28,1.17,16.13,/content/drive/MyDrive/stock/data/working/models_2/103/1.50_600429_35_mem_3_ltsm_1_dense_1_unit_64.h5
