code,klt,loss,mape,val_loss,val_mape,modelname
c000797,103,0.1,8.31,0.14,6.6,/kaggle/working/models_2/103/0.10_000797_19_mem_3_ltsm_1_dense_1_unit_64.h5
c000797,103,0.1,8.24,0.19,7.86,/kaggle/working/models_2/103/0.10_000797_20_mem_3_ltsm_1_dense_1_unit_64.h5
c000797,103,0.1,9.02,0.16,7.46,/kaggle/working/models_2/103/0.10_000797_22_mem_3_ltsm_1_dense_1_unit_64.h5
c002652,103,0.17,7.08,0.04,4.66,/kaggle/working/models_2/103/0.17_002652_67_mem_3_ltsm_1_dense_1_unit_64.h5
c002652,103,0.17,6.49,0.04,4.85,/kaggle/working/models_2/103/0.17_002652_72_mem_3_ltsm_1_dense_1_unit_64.h5
c000421,103,0.18,7.39,0.1,3.24,/kaggle/working/models_2/103/0.18_000421_31_mem_3_ltsm_1_dense_1_unit_64.h5
c000421,103,0.18,9.35,0.1,3.16,/kaggle/working/models_2/103/0.18_000421_39_mem_3_ltsm_1_dense_1_unit_64.h5
c000800,103,0.59,29.62,0.09,2.6,/kaggle/working/models_2/103/0.59_000800_53_mem_3_ltsm_1_dense_1_unit_64.h5
c600051,103,0.45,7.31,0.07,3.22,/kaggle/working/models_2/103/0.45_600051_28_mem_3_ltsm_1_dense_1_unit_64.h5
c002703,103,1.84,12.2,9.16,20.79,/kaggle/working/models_2/103/1.84_002703_20_mem_3_ltsm_1_dense_1_unit_64.h5
c002911,103,1.13,9.4,7.84,13.3,/kaggle/working/models_2/103/1.13_002911_42_mem_3_ltsm_1_dense_1_unit_64.h5
c002644,103,2.16,13.09,4.35,15.68,/kaggle/working/models_2/103/2.16_002644_17_mem_3_ltsm_1_dense_1_unit_64.h5
c000666,103,0.62,8.4,0.54,4.89,/kaggle/working/models_2/103/0.62_000666_37_mem_3_ltsm_1_dense_1_unit_64.h5
c601858,103,0.51,6.16,1.8,6.46,/kaggle/working/models_2/103/0.51_601858_89_mem_3_ltsm_1_dense_1_unit_64.h5
