epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,797.71,99.89,335.13,99.59,603214,101,3,1,1,64
1,791.65,99.51,332.25,99.15,603214,101,3,1,1,64
2,781.23,98.86,328.44,98.58,603214,101,3,1,1,64
3,759.54,97.51,321.65,97.57,603214,101,3,1,1,64
4,709.81,94.37,307.49,95.4,603214,101,3,1,1,64
5,604.81,87.12,273.72,89.99,603214,101,3,1,1,64
6,430.14,72.47,185.02,73.62,603214,101,3,1,1,64
7,251.2,52.28,53.57,37.9,603214,101,3,1,1,64
8,132.75,33.25,3.53,8.12,603214,101,3,1,1,64
9,74.13,21.67,22.65,25.23,603214,101,3,1,1,64
10,47.65,17.3,60.37,42.51,603214,101,3,1,1,64
11,39.99,17.1,93.79,53.24,603214,101,3,1,1,64
12,38.68,18.26,111.71,58.17,603214,101,3,1,1,64
13,41.21,19.04,113.84,58.73,603214,101,3,1,1,64
14,38.51,18.54,106.08,56.67,603214,101,3,1,1,64
15,37.05,18.02,94.67,53.51,603214,101,3,1,1,64
16,36.44,17.3,84.14,50.4,603214,101,3,1,1,64
17,34.9,16.22,76.25,47.95,603214,101,3,1,1,64
18,35.37,15.98,71.41,46.37,603214,101,3,1,1,64
