epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,71.27,93.42,59.76,82.88,600573,101,3,1,1,64
1,23.98,44.83,6.7,26.21,600573,101,3,1,1,64
2,6.01,27.95,0.79,8.86,600573,101,3,1,1,64
3,2.3,12.81,0.5,6.88,600573,101,3,1,1,64
4,1.36,9.82,0.5,6.41,600573,101,3,1,1,64
5,1.4,10.7,0.53,6.16,600573,101,3,1,1,64
6,1.2,9.5,0.41,5.18,600573,101,3,1,1,64
7,1.05,9.01,0.36,4.75,600573,101,3,1,1,64
8,0.91,8.63,0.34,4.39,600573,101,3,1,1,64
9,0.97,8.81,0.32,4.16,600573,101,3,1,1,64
10,0.91,8.61,0.3,3.98,600573,101,3,1,1,64
11,0.85,8.38,0.27,3.62,600573,101,3,1,1,64
12,0.74,7.95,0.27,3.67,600573,101,3,1,1,64
13,0.75,7.76,0.29,3.89,600573,101,3,1,1,64
14,0.86,8.14,0.27,3.73,600573,101,3,1,1,64
15,0.81,8.43,0.24,3.09,600573,101,3,1,1,64
16,0.79,8.37,0.21,3.83,600573,101,3,1,1,64
17,0.8,8.3,0.37,5.27,600573,101,3,1,1,64
18,0.99,8.68,0.36,4.82,600573,101,3,1,1,64
19,1.17,9.87,0.27,3.88,600573,101,3,1,1,64
20,0.98,9.82,0.29,4.8,600573,101,3,1,1,64
21,1.08,9.84,0.7,7.55,600573,101,3,1,1,64
22,0.94,9.22,0.2,2.96,600573,101,3,1,1,64
23,0.75,8.01,0.36,5.25,600573,101,3,1,1,64
24,0.72,8.26,0.18,3.82,600573,101,3,1,1,64
