epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,19.39,73.24,15.2,91.77,600791,101,3,1,1,64
1,6.54,51.66,0.69,16.25,600791,101,3,1,1,64
2,1.12,14.55,0.2,8.61,600791,101,3,1,1,64
3,0.7,12.27,0.17,8.6,600791,101,3,1,1,64
4,0.61,12.39,0.14,7.46,600791,101,3,1,1,64
5,0.54,12.01,0.15,7.82,600791,101,3,1,1,64
6,0.5,11.79,0.18,8.73,600791,101,3,1,1,64
7,0.46,10.96,0.23,10.14,600791,101,3,1,1,64
8,0.39,10.07,0.24,10.18,600791,101,3,1,1,64
9,0.38,10.0,0.21,9.54,600791,101,3,1,1,64
10,0.37,9.32,0.15,7.76,600791,101,3,1,1,64
11,0.34,8.96,0.09,4.82,600791,101,3,1,1,64
12,0.33,8.86,0.07,4.36,600791,101,3,1,1,64
13,0.33,8.76,0.06,4.6,600791,101,3,1,1,64
14,0.33,9.37,0.07,4.39,600791,101,3,1,1,64
15,0.29,8.29,0.04,3.13,600791,101,3,1,1,64
16,0.29,8.2,0.05,3.59,600791,101,3,1,1,64
17,0.29,8.2,0.06,3.34,600791,101,3,1,1,64
18,0.33,8.76,0.06,3.01,600791,101,3,1,1,64
19,0.29,8.23,0.13,7.82,600791,101,3,1,1,64
20,0.42,10.92,0.11,6.85,600791,101,3,1,1,64
21,0.27,8.31,0.05,3.48,600791,101,3,1,1,64
22,0.26,7.96,0.07,3.39,600791,101,3,1,1,64
23,0.3,8.24,0.37,13.83,600791,101,3,1,1,64
24,0.37,10.56,0.37,14.28,600791,101,3,1,1,64
25,0.36,11.12,0.45,15.26,600791,101,3,1,1,64
