epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,40.25,91.65,35.48,67.68,600874,101,3,1,1,64
1,5.91,38.07,1.43,14.27,600874,101,3,1,1,64
2,2.78,25.4,0.71,7.63,600874,101,3,1,1,64
3,1.48,18.5,0.41,3.9,600874,101,3,1,1,64
4,1.14,13.99,0.32,3.6,600874,101,3,1,1,64
5,0.89,13.55,0.28,4.16,600874,101,3,1,1,64
6,0.78,12.6,0.33,6.49,600874,101,3,1,1,64
7,0.65,10.9,0.42,7.98,600874,101,3,1,1,64
8,0.64,10.53,0.23,5.65,600874,101,3,1,1,64
9,0.54,9.25,0.22,5.12,600874,101,3,1,1,64
10,0.57,9.73,0.55,9.41,600874,101,3,1,1,64
11,0.61,9.81,0.27,6.3,600874,101,3,1,1,64
12,0.52,9.38,0.2,5.2,600874,101,3,1,1,64
13,0.52,8.88,0.41,8.18,600874,101,3,1,1,64
14,0.5,9.13,0.14,3.65,600874,101,3,1,1,64
15,0.49,8.74,0.12,3.88,600874,101,3,1,1,64
16,0.48,8.81,0.31,5.31,600874,101,3,1,1,64
17,0.82,13.0,0.1,2.62,600874,101,3,1,1,64
18,0.74,10.77,0.24,3.58,600874,101,3,1,1,64
19,1.21,17.1,0.15,3.34,600874,101,3,1,1,64
20,1.2,14.36,0.4,6.69,600874,101,3,1,1,64
21,1.98,27.52,0.37,7.09,600874,101,3,1,1,64
22,0.56,11.02,0.26,6.34,600874,101,3,1,1,64
23,0.75,12.31,0.14,4.06,600874,101,3,1,1,64
24,0.55,11.57,0.05,1.68,600874,101,3,1,1,64
