epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,271.01,97.78,148.7,94.64,600432,101,3,1,1,64
1,236.11,84.63,106.72,77.18,600432,101,3,1,1,64
2,94.83,39.22,9.15,36.84,600432,101,3,1,1,64
3,26.67,67.16,19.61,41.13,600432,101,3,1,1,64
4,18.75,50.73,22.3,45.63,600432,101,3,1,1,64
5,13.7,40.91,11.25,24.43,600432,101,3,1,1,64
6,8.87,15.74,7.62,21.01,600432,101,3,1,1,64
7,7.77,20.31,8.08,20.99,600432,101,3,1,1,64
8,6.15,15.73,5.17,17.68,600432,101,3,1,1,64
9,5.71,20.0,5.52,17.72,600432,101,3,1,1,64
10,5.15,19.34,2.85,14.64,600432,101,3,1,1,64
11,5.45,18.22,5.32,16.98,600432,101,3,1,1,64
12,4.53,17.5,1.91,13.31,600432,101,3,1,1,64
13,4.55,16.13,3.66,14.88,600432,101,3,1,1,64
14,4.22,16.83,1.2,11.79,600432,101,3,1,1,64
15,3.84,14.66,0.98,10.54,600432,101,3,1,1,64
16,3.47,15.87,3.32,13.92,600432,101,3,1,1,64
17,4.14,11.55,3.14,15.9,600432,101,3,1,1,64
18,10.47,22.61,10.24,20.9,600432,101,3,1,1,64
19,10.27,21.94,3.64,18.03,600432,101,3,1,1,64
20,12.36,24.74,7.91,23.33,600432,101,3,1,1,64
21,12.69,21.56,3.2,17.13,600432,101,3,1,1,64
22,10.79,18.87,5.34,29.33,600432,101,3,1,1,64
23,10.0,38.39,4.14,20.78,600432,101,3,1,1,64
24,6.52,28.08,2.97,25.18,600432,101,3,1,1,64
