epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,126.68,99.1,104.86,97.98,603609,101,3,1,1,64
1,115.93,95.28,93.87,93.25,603609,101,3,1,1,64
2,83.42,83.01,61.4,76.83,603609,101,3,1,1,64
3,30.26,49.44,12.16,31.05,603609,101,3,1,1,64
4,8.48,22.81,7.88,26.63,603609,101,3,1,1,64
5,6.26,20.66,0.44,5.36,603609,101,3,1,1,64
6,3.67,12.11,1.69,11.84,603609,101,3,1,1,64
7,3.09,11.52,0.33,4.36,603609,101,3,1,1,64
8,2.5,11.35,0.51,5.1,603609,101,3,1,1,64
9,2.26,9.96,0.55,6.31,603609,101,3,1,1,64
10,2.2,9.93,0.48,5.82,603609,101,3,1,1,64
11,2.06,9.64,0.32,4.43,603609,101,3,1,1,64
12,2.09,9.82,0.34,4.65,603609,101,3,1,1,64
13,1.87,9.24,0.37,4.93,603609,101,3,1,1,64
14,2.01,9.53,0.33,4.64,603609,101,3,1,1,64
15,1.98,9.51,0.32,4.49,603609,101,3,1,1,64
16,1.76,9.08,0.32,4.61,603609,101,3,1,1,64
17,1.87,9.1,0.3,4.39,603609,101,3,1,1,64
18,1.7,8.94,0.3,4.46,603609,101,3,1,1,64
19,1.7,8.76,0.3,4.39,603609,101,3,1,1,64
20,1.53,8.49,0.26,4.06,603609,101,3,1,1,64
21,1.68,8.8,0.27,4.15,603609,101,3,1,1,64
22,1.58,8.57,0.26,4.12,603609,101,3,1,1,64
23,1.39,8.13,0.24,3.92,603609,101,3,1,1,64
24,1.55,8.37,0.19,3.28,603609,101,3,1,1,64
