epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,42.45,99.17,85.85,98.15,002909,101,3,1,1,64
1,38.57,94.07,81.38,94.55,002909,101,3,1,1,64
2,29.46,80.25,71.2,84.49,002909,101,3,1,1,64
3,10.89,37.24,47.31,58.77,002909,101,3,1,1,64
4,8.9,41.48,22.34,39.97,002909,101,3,1,1,64
5,3.15,24.88,15.41,34.86,002909,101,3,1,1,64
6,1.78,15.99,9.09,25.69,002909,101,3,1,1,64
7,0.76,9.76,4.35,12.72,002909,101,3,1,1,64
8,0.79,11.46,3.73,10.6,002909,101,3,1,1,64
9,0.7,9.78,4.73,13.86,002909,101,3,1,1,64
10,0.62,9.42,4.85,13.63,002909,101,3,1,1,64
11,0.54,8.75,4.61,12.86,002909,101,3,1,1,64
12,0.56,8.87,4.83,13.33,002909,101,3,1,1,64
13,0.53,8.57,4.98,13.71,002909,101,3,1,1,64
14,0.56,8.89,4.72,13.08,002909,101,3,1,1,64
15,0.55,8.77,4.32,12.14,002909,101,3,1,1,64
16,0.54,8.86,4.25,11.95,002909,101,3,1,1,64
17,0.53,8.75,4.42,12.42,002909,101,3,1,1,64
18,0.49,8.32,4.15,11.73,002909,101,3,1,1,64
