epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,61.28,95.02,48.03,80.71,002116,101,3,1,1,64
1,35.78,148.4,10.39,27.54,002116,101,3,1,1,64
2,16.07,205.06,0.43,5.1,002116,101,3,1,1,64
3,3.1,32.43,1.11,11.71,002116,101,3,1,1,64
4,4.2,28.75,1.8,17.65,002116,101,3,1,1,64
5,3.18,103.74,1.41,13.73,002116,101,3,1,1,64
6,1.97,33.96,0.34,4.54,002116,101,3,1,1,64
7,2.52,63.55,1.27,10.8,002116,101,3,1,1,64
8,1.9,60.13,0.98,12.45,002116,101,3,1,1,64
9,2.07,36.29,1.48,14.95,002116,101,3,1,1,64
10,1.61,67.85,0.93,10.65,002116,101,3,1,1,64
11,1.14,29.85,0.45,4.65,002116,101,3,1,1,64
12,1.35,47.66,1.23,8.67,002116,101,3,1,1,64
13,1.02,37.83,0.58,8.64,002116,101,3,1,1,64
14,1.23,32.93,1.17,10.43,002116,101,3,1,1,64
15,0.89,33.65,0.4,5.62,002116,101,3,1,1,64
16,0.88,29.73,0.49,4.83,002116,101,3,1,1,64
