epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,5.15,75.02,6.97,64.45,000563,101,3,1,1,64
1,3.05,80.78,2.5,42.79,000563,101,3,1,1,64
2,0.58,33.92,0.16,10.56,000563,101,3,1,1,64
3,0.19,19.57,0.03,3.36,000563,101,3,1,1,64
4,0.18,19.71,0.09,6.61,000563,101,3,1,1,64
5,0.13,16.93,0.04,3.93,000563,101,3,1,1,64
6,0.1,11.75,0.03,2.93,000563,101,3,1,1,64
7,0.09,11.06,0.02,2.86,000563,101,3,1,1,64
8,0.1,12.39,0.04,4.71,000563,101,3,1,1,64
9,0.1,14.27,0.02,2.62,000563,101,3,1,1,64
10,0.08,9.83,0.04,4.65,000563,101,3,1,1,64
11,0.09,10.6,0.02,1.94,000563,101,3,1,1,64
12,0.08,12.14,0.02,1.97,000563,101,3,1,1,64
13,0.09,11.6,0.03,3.33,000563,101,3,1,1,64
14,0.08,10.41,0.05,5.48,000563,101,3,1,1,64
15,0.08,10.76,0.04,3.62,000563,101,3,1,1,64
16,0.07,10.01,0.03,2.82,000563,101,3,1,1,64
17,0.08,11.1,0.02,1.94,000563,101,3,1,1,64
18,0.08,12.44,0.03,3.02,000563,101,3,1,1,64
19,0.1,14.59,0.02,2.18,000563,101,3,1,1,64
20,0.09,15.81,0.03,2.87,000563,101,3,1,1,64
21,0.08,12.81,0.04,4.39,000563,101,3,1,1,64
22,0.08,11.58,0.06,5.7,000563,101,3,1,1,64
23,0.07,9.32,0.04,4.27,000563,101,3,1,1,64
24,0.07,8.68,0.04,4.91,000563,101,3,1,1,64
