epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,28.1,87.07,2.42,21.81,600266,101,3,1,1,64
1,6.07,114.25,0.95,15.63,600266,101,3,1,1,64
2,1.43,22.22,0.31,9.17,600266,101,3,1,1,64
3,0.82,20.27,0.49,12.3,600266,101,3,1,1,64
4,0.76,26.98,0.89,16.5,600266,101,3,1,1,64
5,1.13,28.8,1.14,18.04,600266,101,3,1,1,64
6,1.21,26.21,0.81,11.53,600266,101,3,1,1,64
7,1.32,25.74,0.65,10.47,600266,101,3,1,1,64
8,1.37,28.4,0.56,11.49,600266,101,3,1,1,64
9,1.31,31.38,0.52,12.51,600266,101,3,1,1,64
10,1.02,30.75,0.42,11.65,600266,101,3,1,1,64
11,0.86,25.23,0.42,12.25,600266,101,3,1,1,64
12,1.09,22.65,0.43,13.0,600266,101,3,1,1,64
