epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,20.78,90.25,22.96,78.95,000875,101,3,1,1,64
1,8.18,46.69,3.01,22.97,000875,101,3,1,1,64
2,0.98,18.69,0.46,12.21,000875,101,3,1,1,64
3,0.93,12.49,0.17,7.18,000875,101,3,1,1,64
4,0.55,10.11,0.26,8.08,000875,101,3,1,1,64
5,0.46,9.34,0.27,7.29,000875,101,3,1,1,64
6,0.39,9.56,0.31,7.44,000875,101,3,1,1,64
7,0.38,9.34,0.25,7.17,000875,101,3,1,1,64
8,0.37,9.2,0.24,7.62,000875,101,3,1,1,64
9,0.35,8.9,0.24,6.73,000875,101,3,1,1,64
10,0.34,9.03,0.2,5.85,000875,101,3,1,1,64
11,0.31,8.82,0.18,6.2,000875,101,3,1,1,64
12,0.3,8.63,0.19,7.5,000875,101,3,1,1,64
13,0.29,8.29,0.22,8.43,000875,101,3,1,1,64
