epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,228.9,99.7,220.99,99.13,603239,101,3,1,1,64
1,223.22,98.25,212.74,97.23,603239,101,3,1,1,64
2,210.38,94.98,190.48,91.96,603239,101,3,1,1,64
3,173.66,84.89,124.17,74.06,603239,101,3,1,1,64
4,87.35,52.52,21.89,29.11,603239,101,3,1,1,64
5,28.05,25.11,3.18,10.96,603239,101,3,1,1,64
6,24.53,33.72,3.98,12.87,603239,101,3,1,1,64
7,11.16,16.38,1.22,6.35,603239,101,3,1,1,64
8,13.56,20.3,1.21,6.42,603239,101,3,1,1,64
9,9.54,12.11,1.71,7.85,603239,101,3,1,1,64
10,8.67,12.98,1.24,6.49,603239,101,3,1,1,64
11,8.18,10.79,1.04,5.83,603239,101,3,1,1,64
12,7.8,11.05,1.05,5.81,603239,101,3,1,1,64
13,6.66,10.14,1.02,5.62,603239,101,3,1,1,64
14,5.91,9.81,0.92,5.21,603239,101,3,1,1,64
15,5.75,9.77,0.84,4.96,603239,101,3,1,1,64
16,4.94,9.4,0.74,4.65,603239,101,3,1,1,64
17,4.6,9.32,0.73,4.57,603239,101,3,1,1,64
18,4.21,9.04,0.75,4.6,603239,101,3,1,1,64
19,3.76,9.05,0.7,4.49,603239,101,3,1,1,64
20,3.36,8.52,0.66,4.47,603239,101,3,1,1,64
21,3.61,8.75,0.59,4.09,603239,101,3,1,1,64
22,3.03,8.33,0.58,4.16,603239,101,3,1,1,64
23,3.25,8.56,0.63,4.2,603239,101,3,1,1,64
24,3.0,8.52,0.54,3.94,603239,101,3,1,1,64
25,2.93,8.61,0.65,4.17,603239,101,3,1,1,64
26,2.93,8.5,0.6,4.27,603239,101,3,1,1,64
27,2.66,8.26,0.43,3.41,603239,101,3,1,1,64
28,2.27,7.88,0.51,3.8,603239,101,3,1,1,64
29,2.4,8.0,0.44,3.44,603239,101,3,1,1,64
30,2.73,8.07,0.49,3.74,603239,101,3,1,1,64
31,2.04,7.75,0.41,3.33,603239,101,3,1,1,64
32,2.17,8.04,0.44,3.44,603239,101,3,1,1,64
33,2.35,7.79,0.36,3.14,603239,101,3,1,1,64
34,1.85,7.38,0.4,3.25,603239,101,3,1,1,64
35,2.45,7.85,0.45,3.51,603239,101,3,1,1,64
36,2.84,8.52,0.73,4.42,603239,101,3,1,1,64
37,4.38,11.44,0.79,4.72,603239,101,3,1,1,64
38,4.18,13.0,0.53,3.89,603239,101,3,1,1,64
39,3.05,11.27,0.52,3.69,603239,101,3,1,1,64
40,2.47,8.03,0.5,3.81,603239,101,3,1,1,64
41,2.09,7.65,0.45,3.7,603239,101,3,1,1,64
42,2.22,7.8,0.54,3.91,603239,101,3,1,1,64
43,2.18,7.47,0.3,2.84,603239,101,3,1,1,64
44,2.0,7.64,0.29,2.72,603239,101,3,1,1,64
45,1.96,7.49,0.35,3.02,603239,101,3,1,1,64
46,1.88,7.5,0.31,2.83,603239,101,3,1,1,64
47,1.85,7.33,0.27,2.64,603239,101,3,1,1,64
48,1.75,7.24,0.4,3.25,603239,101,3,1,1,64
49,1.96,7.44,0.25,2.62,603239,101,3,1,1,64
