epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,584.89,99.9,576.03,99.74,603095,101,3,1,1,64
1,581.46,99.6,572.48,99.43,603095,101,3,1,1,64
2,577.13,99.2,567.3,98.97,603095,101,3,1,1,64
3,570.81,98.59,559.44,98.27,603095,101,3,1,1,64
4,561.09,97.66,546.94,97.14,603095,101,3,1,1,64
5,545.39,96.09,526.32,95.25,603095,101,3,1,1,64
6,520.57,93.52,491.74,91.97,603095,101,3,1,1,64
7,479.09,88.99,436.09,86.42,603095,101,3,1,1,64
8,421.69,82.34,356.25,77.78,603095,101,3,1,1,64
9,347.21,73.0,260.6,66.09,603095,101,3,1,1,64
10,260.16,61.12,167.27,52.5,603095,101,3,1,1,64
11,171.98,47.66,91.49,38.46,603095,101,3,1,1,64
12,98.38,33.87,40.45,25.2,603095,101,3,1,1,64
13,47.26,21.04,13.05,13.62,603095,101,3,1,1,64
14,23.09,14.52,2.59,5.33,603095,101,3,1,1,64
15,15.36,13.06,1.83,4.68,603095,101,3,1,1,64
16,15.6,14.17,4.59,7.91,603095,101,3,1,1,64
17,18.68,15.72,6.69,9.96,603095,101,3,1,1,64
18,18.77,15.8,6.56,9.86,603095,101,3,1,1,64
19,16.5,14.91,4.86,8.23,603095,101,3,1,1,64
20,14.54,13.65,2.95,6.11,603095,101,3,1,1,64
21,13.09,12.9,1.67,4.43,603095,101,3,1,1,64
22,11.4,12.09,1.17,3.8,603095,101,3,1,1,64
23,12.6,11.82,1.26,3.94,603095,101,3,1,1,64
24,11.34,11.27,1.58,4.25,603095,101,3,1,1,64
