epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,36.67,75.65,5.7,25.74,000888,101,3,1,1,64
1,15.36,97.39,0.74,12.36,000888,101,3,1,1,64
2,7.12,28.51,1.1,15.02,000888,101,3,1,1,64
3,2.34,32.61,2.14,22.19,000888,101,3,1,1,64
4,2.59,38.28,0.85,12.66,000888,101,3,1,1,64
5,1.01,19.36,1.24,11.26,000888,101,3,1,1,64
6,0.97,21.1,1.16,13.02,000888,101,3,1,1,64
7,0.75,15.31,1.05,10.42,000888,101,3,1,1,64
8,0.73,15.35,1.01,10.83,000888,101,3,1,1,64
9,0.63,14.01,0.98,9.84,000888,101,3,1,1,64
10,0.62,13.35,0.97,9.38,000888,101,3,1,1,64
11,0.58,12.91,0.9,8.77,000888,101,3,1,1,64
