epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,163.15,99.54,158.79,98.6,603580,101,3,1,1,64
1,156.86,97.43,149.03,95.23,603580,101,3,1,1,64
2,140.34,91.31,119.3,83.99,603580,101,3,1,1,64
3,88.69,67.78,39.97,42.02,603580,101,3,1,1,64
4,20.2,25.84,9.83,24.66,603580,101,3,1,1,64
5,11.02,24.71,3.34,12.64,603580,101,3,1,1,64
6,2.96,10.0,5.28,14.02,603580,101,3,1,1,64
7,4.59,11.79,3.24,10.77,603580,101,3,1,1,64
8,3.09,9.22,0.97,5.25,603580,101,3,1,1,64
9,2.86,10.44,0.78,4.82,603580,101,3,1,1,64
10,2.46,9.13,1.34,7.46,603580,101,3,1,1,64
11,2.46,8.95,0.87,5.58,603580,101,3,1,1,64
12,2.3,8.8,0.68,4.75,603580,101,3,1,1,64
13,2.25,8.76,0.92,5.85,603580,101,3,1,1,64
14,2.08,8.5,0.89,5.78,603580,101,3,1,1,64
15,2.09,8.43,0.74,5.21,603580,101,3,1,1,64
16,1.91,8.11,0.78,5.48,603580,101,3,1,1,64
17,1.82,7.91,0.75,5.46,603580,101,3,1,1,64
18,1.95,8.18,0.7,5.32,603580,101,3,1,1,64
19,1.87,8.28,0.71,5.36,603580,101,3,1,1,64
20,1.77,7.87,0.68,5.24,603580,101,3,1,1,64
21,1.62,7.64,0.66,5.08,603580,101,3,1,1,64
22,1.78,8.08,0.62,4.96,603580,101,3,1,1,64
23,1.71,7.89,0.6,4.88,603580,101,3,1,1,64
24,1.73,7.93,0.59,4.79,603580,101,3,1,1,64
25,1.56,7.63,0.59,4.77,603580,101,3,1,1,64
26,1.6,7.75,0.54,4.53,603580,101,3,1,1,64
27,1.49,7.44,0.57,4.7,603580,101,3,1,1,64
28,1.53,7.52,0.51,4.36,603580,101,3,1,1,64
29,1.65,7.7,0.54,4.46,603580,101,3,1,1,64
30,1.47,7.43,0.49,4.24,603580,101,3,1,1,64
31,1.4,7.2,0.51,4.41,603580,101,3,1,1,64
32,1.42,7.25,0.48,4.35,603580,101,3,1,1,64
33,1.44,7.46,0.56,4.6,603580,101,3,1,1,64
34,1.44,7.38,0.49,4.05,603580,101,3,1,1,64
35,1.26,6.92,0.52,4.32,603580,101,3,1,1,64
36,1.33,7.03,0.43,3.92,603580,101,3,1,1,64
37,1.36,7.27,0.41,3.8,603580,101,3,1,1,64
38,1.23,6.86,0.52,4.33,603580,101,3,1,1,64
39,1.23,6.8,0.42,3.7,603580,101,3,1,1,64
40,1.23,6.94,0.43,3.86,603580,101,3,1,1,64
41,1.23,6.91,0.4,3.75,603580,101,3,1,1,64
42,1.23,6.87,0.44,3.82,603580,101,3,1,1,64
43,1.18,6.75,0.39,3.52,603580,101,3,1,1,64
44,1.29,7.07,0.37,3.44,603580,101,3,1,1,64
45,1.26,7.03,0.39,3.52,603580,101,3,1,1,64
46,1.26,7.05,0.48,3.88,603580,101,3,1,1,64
47,1.15,6.73,0.38,3.37,603580,101,3,1,1,64
48,1.18,6.79,0.52,4.17,603580,101,3,1,1,64
49,1.29,7.06,0.39,3.33,603580,101,3,1,1,64
