epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,65.24,94.96,443.58,99.24,002156,101,3,1,1,64
1,28.96,51.83,283.42,76.99,002156,101,3,1,1,64
2,25.36,82.75,196.78,64.03,002156,101,3,1,1,64
3,12.73,49.74,135.39,51.77,002156,101,3,1,1,64
4,4.84,26.36,74.83,35.73,002156,101,3,1,1,64
5,3.46,17.98,59.63,30.76,002156,101,3,1,1,64
6,2.82,15.15,50.89,27.81,002156,101,3,1,1,64
7,2.69,15.13,42.67,24.71,002156,101,3,1,1,64
8,2.51,14.17,38.63,23.41,002156,101,3,1,1,64
9,2.05,12.47,31.5,20.4,002156,101,3,1,1,64
10,1.76,12.5,25.55,17.8,002156,101,3,1,1,64
11,1.54,11.88,20.39,15.38,002156,101,3,1,1,64
12,1.5,11.4,17.02,13.88,002156,101,3,1,1,64
13,1.35,10.79,13.92,12.39,002156,101,3,1,1,64
14,1.22,10.75,10.71,10.51,002156,101,3,1,1,64
15,1.22,11.07,9.17,10.09,002156,101,3,1,1,64
16,1.09,11.08,6.65,8.36,002156,101,3,1,1,64
17,1.11,11.2,5.85,8.3,002156,101,3,1,1,64
18,1.0,11.61,4.88,7.81,002156,101,3,1,1,64
19,0.95,11.67,4.09,7.32,002156,101,3,1,1,64
20,1.09,12.83,4.2,7.55,002156,101,3,1,1,64
21,1.06,12.64,4.37,8.25,002156,101,3,1,1,64
22,1.24,14.52,3.3,7.09,002156,101,3,1,1,64
23,1.56,15.65,2.78,6.2,002156,101,3,1,1,64
24,1.82,20.26,2.47,5.8,002156,101,3,1,1,64
25,2.13,22.86,2.01,5.21,002156,101,3,1,1,64
26,1.72,18.21,1.59,4.59,002156,101,3,1,1,64
27,1.3,11.75,3.93,7.93,002156,101,3,1,1,64
28,1.23,12.1,2.28,5.68,002156,101,3,1,1,64
29,0.89,12.63,1.48,4.15,002156,101,3,1,1,64
30,0.79,10.87,2.18,5.65,002156,101,3,1,1,64
31,0.68,8.68,2.19,5.82,002156,101,3,1,1,64
32,0.7,8.91,1.77,4.97,002156,101,3,1,1,64
33,0.62,8.59,1.61,4.75,002156,101,3,1,1,64
34,0.64,9.62,2.17,5.98,002156,101,3,1,1,64
35,0.76,10.47,1.55,4.69,002156,101,3,1,1,64
36,0.63,8.63,1.65,4.92,002156,101,3,1,1,64
37,0.64,8.31,1.86,5.53,002156,101,3,1,1,64
38,0.64,8.88,1.88,5.48,002156,101,3,1,1,64
39,0.66,8.37,1.16,4.03,002156,101,3,1,1,64
40,0.55,7.74,1.71,5.28,002156,101,3,1,1,64
41,0.58,8.43,1.9,5.6,002156,101,3,1,1,64
42,0.6,8.58,1.38,4.53,002156,101,3,1,1,64
43,0.57,7.66,1.21,4.31,002156,101,3,1,1,64
44,0.56,7.72,1.46,4.93,002156,101,3,1,1,64
45,0.58,8.26,1.26,4.28,002156,101,3,1,1,64
46,0.65,8.24,1.2,4.09,002156,101,3,1,1,64
47,0.66,8.98,1.76,5.54,002156,101,3,1,1,64
48,0.67,11.09,2.01,5.92,002156,101,3,1,1,64
49,0.74,9.37,1.22,4.11,002156,101,3,1,1,64
