epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,24.56,97.64,9.91,93.89,002554,101,3,1,1,64
1,18.83,84.75,6.63,75.03,002554,101,3,1,1,64
2,2.55,31.14,0.9,24.78,002554,101,3,1,1,64
3,4.48,42.73,3.22,52.77,002554,101,3,1,1,64
4,2.63,30.25,0.8,22.66,002554,101,3,1,1,64
5,0.53,12.57,0.28,13.71,002554,101,3,1,1,64
6,0.7,15.3,0.46,17.37,002554,101,3,1,1,64
7,0.48,10.8,0.29,13.83,002554,101,3,1,1,64
8,0.4,10.16,0.2,11.38,002554,101,3,1,1,64
9,0.42,10.3,0.21,11.75,002554,101,3,1,1,64
10,0.37,9.55,0.2,11.4,002554,101,3,1,1,64
11,0.38,9.67,0.19,11.09,002554,101,3,1,1,64
12,0.37,9.47,0.17,10.36,002554,101,3,1,1,64
13,0.34,9.19,0.17,10.37,002554,101,3,1,1,64
14,0.35,9.23,0.16,9.98,002554,101,3,1,1,64
15,0.34,9.16,0.16,10.01,002554,101,3,1,1,64
16,0.32,8.92,0.15,9.38,002554,101,3,1,1,64
17,0.32,8.98,0.15,9.5,002554,101,3,1,1,64
18,0.31,8.72,0.13,8.94,002554,101,3,1,1,64
19,0.29,8.76,0.14,9.19,002554,101,3,1,1,64
20,0.28,8.62,0.12,8.34,002554,101,3,1,1,64
21,0.32,9.27,0.15,9.37,002554,101,3,1,1,64
22,0.29,8.94,0.11,8.11,002554,101,3,1,1,64
23,0.31,9.36,0.17,10.0,002554,101,3,1,1,64
24,0.31,9.36,0.11,7.98,002554,101,3,1,1,64
