epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,67.73,98.03,49.68,97.16,002488,101,3,1,1,64
1,63.21,87.7,41.75,87.79,002488,101,3,1,1,64
2,50.09,58.48,19.92,54.8,002488,101,3,1,1,64
3,26.78,69.58,2.0,16.49,002488,101,3,1,1,64
4,8.83,46.56,2.49,16.07,002488,101,3,1,1,64
5,5.62,28.42,3.16,17.42,002488,101,3,1,1,64
6,4.17,18.17,1.23,10.9,002488,101,3,1,1,64
7,3.63,17.69,0.94,9.53,002488,101,3,1,1,64
8,3.11,14.68,0.73,9.81,002488,101,3,1,1,64
9,2.54,14.33,0.62,9.76,002488,101,3,1,1,64
10,2.45,14.49,0.4,6.73,002488,101,3,1,1,64
11,2.23,16.9,0.77,11.49,002488,101,3,1,1,64
12,2.11,11.88,0.31,5.12,002488,101,3,1,1,64
13,2.03,14.89,0.55,9.44,002488,101,3,1,1,64
14,1.76,11.66,0.19,4.66,002488,101,3,1,1,64
15,2.01,12.7,0.53,6.66,002488,101,3,1,1,64
16,2.75,13.57,1.55,16.06,002488,101,3,1,1,64
17,3.89,18.2,2.32,19.18,002488,101,3,1,1,64
18,3.11,16.62,2.03,19.73,002488,101,3,1,1,64
19,2.33,17.48,0.68,11.04,002488,101,3,1,1,64
20,2.72,32.26,1.18,14.39,002488,101,3,1,1,64
21,2.59,26.28,0.15,3.73,002488,101,3,1,1,64
22,3.48,22.37,0.31,5.48,002488,101,3,1,1,64
23,3.09,16.67,0.83,12.28,002488,101,3,1,1,64
24,2.81,19.6,0.25,5.95,002488,101,3,1,1,64
