epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,92.89,99.21,7.35,99.17,600181,101,3,1,1,64
1,86.1,95.52,6.89,96.85,600181,101,3,1,1,64
2,67.24,84.28,5.99,95.55,600181,101,3,1,1,64
3,25.59,47.51,4.1,89.22,600181,101,3,1,1,64
4,7.39,26.09,3.0,72.07,600181,101,3,1,1,64
5,6.92,25.81,1.18,47.16,600181,101,3,1,1,64
6,4.34,14.94,0.47,25.52,600181,101,3,1,1,64
7,4.43,13.17,0.29,16.19,600181,101,3,1,1,64
8,3.51,12.7,0.48,32.45,600181,101,3,1,1,64
9,2.93,13.36,0.55,35.37,600181,101,3,1,1,64
10,2.59,12.29,0.64,40.65,600181,101,3,1,1,64
11,2.4,11.16,1.02,60.71,600181,101,3,1,1,64
12,1.84,10.11,1.69,80.45,600181,101,3,1,1,64
13,1.63,9.82,2.31,94.33,600181,101,3,1,1,64
14,1.62,9.52,3.16,110.5,600181,101,3,1,1,64
15,1.46,9.04,3.46,115.71,600181,101,3,1,1,64
16,1.44,9.29,3.28,112.67,600181,101,3,1,1,64
17,1.26,8.76,3.92,123.46,600181,101,3,1,1,64
