epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,11.6,109.59,13.53,84.76,600635,101,3,1,1,64
1,1.8,248.06,2.49,34.24,600635,101,3,1,1,64
2,0.86,201.08,0.69,18.08,600635,101,3,1,1,64
3,0.91,149.25,0.18,9.54,600635,101,3,1,1,64
4,0.68,128.86,0.09,6.73,600635,101,3,1,1,64
5,0.63,114.03,0.05,4.76,600635,101,3,1,1,64
6,0.8,131.62,0.15,8.37,600635,101,3,1,1,64
7,0.93,119.96,0.33,13.02,600635,101,3,1,1,64
8,0.53,89.37,0.11,7.39,600635,101,3,1,1,64
9,0.38,63.13,0.05,3.51,600635,101,3,1,1,64
10,0.38,55.89,0.05,3.62,600635,101,3,1,1,64
11,0.72,47.45,0.06,3.67,600635,101,3,1,1,64
12,1.14,64.13,0.82,20.67,600635,101,3,1,1,64
13,0.5,104.65,0.17,8.36,600635,101,3,1,1,64
14,0.34,61.63,0.17,4.44,600635,101,3,1,1,64
15,0.45,66.42,0.19,5.27,600635,101,3,1,1,64
16,0.49,82.34,0.2,7.97,600635,101,3,1,1,64
17,0.29,57.7,0.06,3.22,600635,101,3,1,1,64
18,0.21,46.76,0.04,2.15,600635,101,3,1,1,64
19,0.18,44.47,0.05,2.16,600635,101,3,1,1,64
20,0.23,37.22,0.04,3.91,600635,101,3,1,1,64
21,1.18,46.9,0.22,6.98,600635,101,3,1,1,64
22,1.09,136.53,0.85,21.59,600635,101,3,1,1,64
23,0.32,67.7,0.17,4.4,600635,101,3,1,1,64
24,0.38,90.99,0.16,5.67,600635,101,3,1,1,64
