epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,18.27,96.65,6.77,90.26,601010,101,3,1,1,64
1,14.51,79.65,2.4,52.98,601010,101,3,1,1,64
2,5.91,34.39,0.96,33.9,601010,101,3,1,1,64
3,2.41,31.48,0.72,28.71,601010,101,3,1,1,64
4,1.51,18.79,0.1,10.01,601010,101,3,1,1,64
5,1.06,11.2,0.01,3.05,601010,101,3,1,1,64
6,0.8,9.48,0.02,3.15,601010,101,3,1,1,64
7,0.61,9.96,0.05,5.62,601010,101,3,1,1,64
8,0.51,9.88,0.02,4.53,601010,101,3,1,1,64
9,0.39,10.22,0.05,5.14,601010,101,3,1,1,64
10,0.39,9.65,0.02,4.15,601010,101,3,1,1,64
11,0.41,10.66,0.09,8.37,601010,101,3,1,1,64
12,0.59,13.19,0.04,6.81,601010,101,3,1,1,64
13,0.75,15.95,0.26,16.91,601010,101,3,1,1,64
14,0.69,14.74,0.12,11.76,601010,101,3,1,1,64
15,0.43,14.3,0.18,14.57,601010,101,3,1,1,64
