epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,142.23,99.65,462.21,97.41,600030,101,3,1,1,64
1,100.91,88.38,162.87,56.85,600030,101,3,1,1,64
2,10.46,37.98,28.67,20.12,600030,101,3,1,1,64
3,8.35,32.49,28.99,20.5,600030,101,3,1,1,64
4,6.32,26.85,25.84,19.33,600030,101,3,1,1,64
5,5.08,26.25,15.06,13.33,600030,101,3,1,1,64
6,4.3,31.05,11.38,11.19,600030,101,3,1,1,64
7,3.44,27.19,8.35,9.31,600030,101,3,1,1,64
8,2.87,24.23,6.46,8.33,600030,101,3,1,1,64
9,2.88,26.93,4.59,6.65,600030,101,3,1,1,64
10,2.72,27.33,3.33,5.3,600030,101,3,1,1,64
11,2.4,27.08,2.31,4.14,600030,101,3,1,1,64
12,2.03,25.06,1.55,3.29,600030,101,3,1,1,64
13,1.78,23.17,1.05,2.7,600030,101,3,1,1,64
14,1.51,21.49,0.78,2.77,600030,101,3,1,1,64
15,1.56,19.92,1.16,4.29,600030,101,3,1,1,64
16,1.74,20.18,0.97,3.78,600030,101,3,1,1,64
17,2.63,23.02,0.62,2.36,600030,101,3,1,1,64
18,3.11,28.64,0.65,2.5,600030,101,3,1,1,64
19,2.34,22.15,1.21,3.88,600030,101,3,1,1,64
20,1.56,20.58,0.58,1.98,600030,101,3,1,1,64
21,1.59,20.44,0.59,2.0,600030,101,3,1,1,64
22,2.0,25.07,0.79,2.35,600030,101,3,1,1,64
23,1.98,25.86,0.7,3.2,600030,101,3,1,1,64
24,1.66,24.37,0.55,2.74,600030,101,3,1,1,64
