epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,257.2,99.98,178.61,99.8,001217,101,3,1,1,64
1,255.17,99.61,177.48,99.49,001217,101,3,1,1,64
2,253.2,99.25,176.22,99.13,001217,101,3,1,1,64
3,250.64,98.78,174.76,98.72,001217,101,3,1,1,64
4,247.78,98.25,172.97,98.21,001217,101,3,1,1,64
5,243.94,97.55,170.75,97.57,001217,101,3,1,1,64
6,239.3,96.69,167.95,96.76,001217,101,3,1,1,64
7,233.33,95.58,164.39,95.73,001217,101,3,1,1,64
8,225.38,94.08,159.78,94.36,001217,101,3,1,1,64
9,215.15,92.15,153.81,92.56,001217,101,3,1,1,64
10,202.48,89.6,146.03,90.16,001217,101,3,1,1,64
11,185.31,86.05,135.86,86.9,001217,101,3,1,1,64
12,165.43,81.55,122.47,82.41,001217,101,3,1,1,64
13,142.24,75.8,104.91,76.13,001217,101,3,1,1,64
14,113.16,67.78,82.81,67.43,001217,101,3,1,1,64
15,83.09,57.7,57.12,55.7,001217,101,3,1,1,64
16,52.76,45.22,31.01,40.55,001217,101,3,1,1,64
17,28.36,31.52,10.57,23.01,001217,101,3,1,1,64
18,11.62,16.55,1.53,6.82,001217,101,3,1,1,64
19,4.85,10.24,3.94,13.49,001217,101,3,1,1,64
20,7.98,16.12,11.58,24.47,001217,101,3,1,1,64
21,13.85,22.69,16.76,29.9,001217,101,3,1,1,64
22,15.27,23.8,16.71,29.91,001217,101,3,1,1,64
23,15.42,23.8,12.64,25.79,001217,101,3,1,1,64
24,12.32,20.96,7.45,19.34,001217,101,3,1,1,64
25,7.14,15.6,3.46,11.95,001217,101,3,1,1,64
26,4.55,11.46,1.61,5.64,001217,101,3,1,1,64
27,3.97,9.53,1.63,6.28,001217,101,3,1,1,64
28,3.91,9.33,2.69,10.47,001217,101,3,1,1,64
