epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,10.23,72.63,25.55,67.11,000507,101,3,1,1,64
1,1.95,45.33,1.94,20.73,000507,101,3,1,1,64
2,1.22,35.38,0.89,11.16,000507,101,3,1,1,64
3,0.57,23.41,0.46,7.23,000507,101,3,1,1,64
4,0.36,16.36,0.29,5.47,000507,101,3,1,1,64
5,0.28,14.33,0.19,3.79,000507,101,3,1,1,64
6,0.22,12.82,0.15,3.28,000507,101,3,1,1,64
7,0.18,11.25,0.17,4.23,000507,101,3,1,1,64
8,0.16,9.61,0.12,3.07,000507,101,3,1,1,64
9,0.15,8.62,0.25,5.4,000507,101,3,1,1,64
10,0.17,9.39,0.25,4.77,000507,101,3,1,1,64
11,0.2,9.71,0.57,8.61,000507,101,3,1,1,64
12,0.25,11.1,0.43,8.52,000507,101,3,1,1,64
13,0.2,12.09,0.55,9.23,000507,101,3,1,1,64
14,0.18,9.26,0.19,5.75,000507,101,3,1,1,64
15,0.16,9.02,0.47,8.46,000507,101,3,1,1,64
16,0.2,9.46,0.3,7.62,000507,101,3,1,1,64
17,0.17,9.56,0.5,8.88,000507,101,3,1,1,64
18,0.2,9.81,0.24,6.85,000507,101,3,1,1,64
