epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,34.72,97.08,28.66,91.99,002406,101,3,1,1,64
1,22.3,77.89,7.44,47.37,002406,101,3,1,1,64
2,4.04,28.85,0.52,10.03,002406,101,3,1,1,64
3,2.69,27.34,1.7,22.27,002406,101,3,1,1,64
4,0.98,12.2,0.31,7.91,002406,101,3,1,1,64
5,1.02,13.6,0.25,6.86,002406,101,3,1,1,64
6,0.9,10.53,0.14,4.88,002406,101,3,1,1,64
7,0.77,11.1,0.15,4.99,002406,101,3,1,1,64
8,0.75,9.9,0.13,4.59,002406,101,3,1,1,64
9,0.74,9.87,0.12,4.31,002406,101,3,1,1,64
10,0.67,9.83,0.11,4.07,002406,101,3,1,1,64
11,0.65,9.56,0.1,3.91,002406,101,3,1,1,64
12,0.59,9.37,0.1,3.8,002406,101,3,1,1,64
13,0.62,9.16,0.09,3.59,002406,101,3,1,1,64
14,0.59,9.06,0.09,3.57,002406,101,3,1,1,64
15,0.54,8.7,0.09,3.65,002406,101,3,1,1,64
16,0.51,8.75,0.12,4.19,002406,101,3,1,1,64
17,0.46,8.12,0.08,3.31,002406,101,3,1,1,64
18,0.47,8.35,0.1,3.63,002406,101,3,1,1,64
19,0.42,8.26,0.15,4.35,002406,101,3,1,1,64
20,0.4,8.08,0.1,3.57,002406,101,3,1,1,64
21,0.38,7.63,0.08,3.1,002406,101,3,1,1,64
22,0.4,8.52,0.14,3.98,002406,101,3,1,1,64
23,0.37,7.63,0.18,5.57,002406,101,3,1,1,64
24,0.37,7.77,0.05,2.8,002406,101,3,1,1,64
