epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,196.62,99.77,352.47,99.14,603035,101,3,1,1,64
1,191.57,98.27,341.85,97.59,603035,101,3,1,1,64
2,179.8,94.44,314.76,93.5,603035,101,3,1,1,64
3,142.5,80.13,228.4,78.95,603035,101,3,1,1,64
4,61.67,39.22,66.94,39.45,603035,101,3,1,1,64
5,25.19,32.03,18.28,18.02,603035,101,3,1,1,64
6,18.75,30.23,23.05,19.82,603035,101,3,1,1,64
7,11.4,19.95,31.84,23.96,603035,101,3,1,1,64
8,11.48,16.38,26.68,21.59,603035,101,3,1,1,64
9,10.24,15.19,17.28,16.75,603035,101,3,1,1,64
10,7.47,13.51,12.04,14.46,603035,101,3,1,1,64
11,6.18,11.9,9.72,13.6,603035,101,3,1,1,64
12,5.85,11.6,8.86,13.24,603035,101,3,1,1,64
13,5.06,10.97,8.66,12.8,603035,101,3,1,1,64
14,5.08,10.81,8.67,12.36,603035,101,3,1,1,64
15,4.79,10.26,8.32,11.84,603035,101,3,1,1,64
16,4.84,10.46,7.77,11.24,603035,101,3,1,1,64
17,4.54,10.09,7.06,10.55,603035,101,3,1,1,64
18,4.33,9.64,6.07,9.7,603035,101,3,1,1,64
19,4.16,9.69,5.29,8.91,603035,101,3,1,1,64
20,4.05,9.82,4.69,8.32,603035,101,3,1,1,64
21,3.36,9.34,4.21,7.86,603035,101,3,1,1,64
22,3.21,9.12,3.77,7.45,603035,101,3,1,1,64
23,3.09,8.81,3.27,6.92,603035,101,3,1,1,64
24,2.96,8.85,2.97,6.62,603035,101,3,1,1,64
25,2.9,8.36,2.15,5.69,603035,101,3,1,1,64
26,2.78,8.65,2.41,6.05,603035,101,3,1,1,64
27,2.64,8.2,1.97,5.43,603035,101,3,1,1,64
28,2.36,8.35,2.17,5.78,603035,101,3,1,1,64
29,2.22,8.12,1.29,4.51,603035,101,3,1,1,64
30,2.18,8.05,2.27,6.1,603035,101,3,1,1,64
31,2.1,8.01,1.4,4.72,603035,101,3,1,1,64
32,2.13,7.95,1.07,4.15,603035,101,3,1,1,64
33,2.05,7.91,2.05,5.89,603035,101,3,1,1,64
34,2.25,8.08,0.91,3.87,603035,101,3,1,1,64
35,1.97,7.78,1.69,5.41,603035,101,3,1,1,64
36,2.02,7.91,0.85,3.74,603035,101,3,1,1,64
37,1.91,7.7,1.5,5.26,603035,101,3,1,1,64
38,1.72,7.42,0.57,3.06,603035,101,3,1,1,64
39,2.0,7.74,2.48,6.79,603035,101,3,1,1,64
40,1.88,7.64,0.62,3.49,603035,101,3,1,1,64
41,1.99,8.04,2.37,6.5,603035,101,3,1,1,64
42,2.05,8.95,1.3,4.94,603035,101,3,1,1,64
43,2.01,8.34,0.71,3.89,603035,101,3,1,1,64
44,2.31,9.04,5.87,11.46,603035,101,3,1,1,64
45,2.53,8.53,1.44,5.62,603035,101,3,1,1,64
46,2.31,8.67,1.98,6.0,603035,101,3,1,1,64
47,2.28,9.59,3.25,8.24,603035,101,3,1,1,64
48,1.83,7.73,0.5,3.18,603035,101,3,1,1,64
49,1.92,7.68,2.29,6.85,603035,101,3,1,1,64
