epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,35.12,114.05,157.1,87.86,600499,101,3,1,1,64
1,15.35,213.46,24.25,35.06,600499,101,3,1,1,64
2,5.79,371.08,32.14,49.43,600499,101,3,1,1,64
3,4.15,67.33,24.92,22.85,600499,101,3,1,1,64
4,1.78,62.99,30.47,25.0,600499,101,3,1,1,64
5,1.68,58.55,27.1,21.03,600499,101,3,1,1,64
6,0.98,116.11,27.27,26.88,600499,101,3,1,1,64
7,0.98,44.05,24.03,20.38,600499,101,3,1,1,64
8,0.74,129.93,24.65,25.65,600499,101,3,1,1,64
9,0.73,41.89,21.39,19.3,600499,101,3,1,1,64
10,0.69,129.45,22.85,24.82,600499,101,3,1,1,64
11,0.58,41.24,20.07,18.55,600499,101,3,1,1,64
12,0.63,125.43,21.28,23.68,600499,101,3,1,1,64
13,0.5,38.95,19.6,17.97,600499,101,3,1,1,64
14,0.61,121.61,19.24,21.44,600499,101,3,1,1,64
15,0.46,35.75,19.03,16.71,600499,101,3,1,1,64
16,0.58,103.63,17.2,19.06,600499,101,3,1,1,64
17,0.42,37.79,18.12,16.42,600499,101,3,1,1,64
18,0.5,87.74,16.26,17.34,600499,101,3,1,1,64
19,0.36,41.17,17.01,16.05,600499,101,3,1,1,64
20,0.42,67.61,16.1,16.82,600499,101,3,1,1,64
21,0.4,47.24,15.12,14.65,600499,101,3,1,1,64
22,0.39,52.77,15.41,16.86,600499,101,3,1,1,64
23,0.36,42.21,14.26,14.23,600499,101,3,1,1,64
24,0.37,47.04,13.99,15.47,600499,101,3,1,1,64
