epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,17.18,104.84,460.76,99.24,002050,101,3,1,1,64
1,9.88,115.79,330.94,82.46,002050,101,3,1,1,64
2,10.11,443.06,222.13,66.19,002050,101,3,1,1,64
3,1.59,71.33,157.49,53.22,002050,101,3,1,1,64
4,1.02,66.77,148.41,51.32,002050,101,3,1,1,64
5,0.77,84.87,134.88,48.23,002050,101,3,1,1,64
6,1.33,65.42,131.4,47.5,002050,101,3,1,1,64
7,1.02,109.06,132.63,47.7,002050,101,3,1,1,64
8,2.17,70.05,141.12,49.73,002050,101,3,1,1,64
9,1.58,112.37,137.46,48.64,002050,101,3,1,1,64
10,4.38,83.93,180.1,57.83,002050,101,3,1,1,64
11,1.31,76.89,140.65,49.11,002050,101,3,1,1,64
12,1.65,82.6,176.98,56.94,002050,101,3,1,1,64
13,0.94,127.71,145.91,50.27,002050,101,3,1,1,64
14,0.88,57.5,161.07,53.65,002050,101,3,1,1,64
15,0.77,116.15,147.91,50.77,002050,101,3,1,1,64
16,0.73,56.35,154.55,52.31,002050,101,3,1,1,64
