epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,59.39,98.2,18.72,95.23,002160,101,3,1,1,64
1,47.51,87.72,12.92,79.36,002160,101,3,1,1,64
2,10.86,36.27,0.87,15.38,002160,101,3,1,1,64
3,5.09,30.86,3.97,43.38,002160,101,3,1,1,64
4,3.29,16.47,0.42,10.28,002160,101,3,1,1,64
5,2.4,14.28,0.48,12.53,002160,101,3,1,1,64
6,1.99,12.14,0.48,13.12,002160,101,3,1,1,64
7,1.64,11.6,0.29,9.26,002160,101,3,1,1,64
8,1.45,11.03,0.27,9.22,002160,101,3,1,1,64
9,1.22,10.59,0.26,9.16,002160,101,3,1,1,64
10,1.12,10.58,0.21,7.87,002160,101,3,1,1,64
11,0.93,10.01,0.24,8.67,002160,101,3,1,1,64
12,0.83,9.54,0.23,8.55,002160,101,3,1,1,64
13,0.82,9.45,0.19,7.58,002160,101,3,1,1,64
14,0.79,9.17,0.17,7.13,002160,101,3,1,1,64
15,0.75,9.11,0.14,6.12,002160,101,3,1,1,64
16,0.74,8.91,0.17,7.4,002160,101,3,1,1,64
17,0.68,8.34,0.15,6.96,002160,101,3,1,1,64
18,0.69,8.45,0.13,6.2,002160,101,3,1,1,64
19,0.65,8.42,0.11,5.35,002160,101,3,1,1,64
20,0.6,8.16,0.12,6.01,002160,101,3,1,1,64
21,0.6,8.08,0.08,4.35,002160,101,3,1,1,64
22,0.59,8.32,0.1,5.48,002160,101,3,1,1,64
23,0.65,8.27,0.08,4.51,002160,101,3,1,1,64
24,0.53,7.65,0.07,3.91,002160,101,3,1,1,64
