epoch,loss,mape,val_loss,val_mape,code,klt,the_mem_days,the_lstm_layers,the_dense_layers,the_units
0,73.91,99.35,45.52,98.05,603336,101,3,1,1,64
1,69.62,96.51,41.87,94.04,603336,101,3,1,1,64
2,59.6,89.58,33.41,84.14,603336,101,3,1,1,64
3,34.64,68.59,11.38,48.95,603336,101,3,1,1,64
4,4.65,20.26,4.98,31.99,603336,101,3,1,1,64
5,7.1,29.81,1.1,14.16,603336,101,3,1,1,64
6,1.57,11.39,0.91,12.55,603336,101,3,1,1,64
7,2.5,13.64,0.47,8.43,603336,101,3,1,1,64
8,1.8,10.12,0.34,7.26,603336,101,3,1,1,64
9,1.83,11.78,0.44,8.43,603336,101,3,1,1,64
10,1.56,10.59,0.15,4.36,603336,101,3,1,1,64
11,1.41,9.54,0.17,4.5,603336,101,3,1,1,64
12,1.43,9.42,0.15,4.58,603336,101,3,1,1,64
13,1.42,10.09,0.18,5.18,603336,101,3,1,1,64
14,1.33,9.68,0.13,4.27,603336,101,3,1,1,64
15,1.34,9.29,0.13,4.06,603336,101,3,1,1,64
16,1.23,9.31,0.13,4.34,603336,101,3,1,1,64
17,1.13,8.95,0.15,4.74,603336,101,3,1,1,64
18,1.07,8.87,0.14,4.5,603336,101,3,1,1,64
19,0.98,8.31,0.12,3.91,603336,101,3,1,1,64
20,1.02,8.53,0.14,4.67,603336,101,3,1,1,64
21,1.06,8.94,0.14,4.68,603336,101,3,1,1,64
22,0.97,8.3,0.1,3.74,603336,101,3,1,1,64
23,0.95,8.33,0.1,3.81,603336,101,3,1,1,64
24,0.88,8.21,0.11,4.0,603336,101,3,1,1,64
